mrp_element_id,material_id,plant,mrp_element_type,mrp_element_ref,requirement_date,receipt_qty,requirement_qty,available_qty_after
MRP000004240,M500046,MTY1,RESERVATION,RS00000182,2026-06-07,0,250,
MRP000004241,M500030,MTY1,RESERVATION,RS00000183,2026-06-08,0,755,
MRP000004242,M500235,MTY1,RESERVATION,RS00000184,2026-06-09,0,419,
MRP000004243,M500088,MTY1,RESERVATION,RS00000185,2026-06-15,0,8,
MRP000004244,M500226,MTY1,RESERVATION,RS00000186,2026-06-16,0,62,
MRP000004245,M500148,MTY1,RESERVATION,RS00000187,2026-06-14,0,204,
MRP000004246,M500099,MTY1,RESERVATION,RS00000188,2026-06-17,0,124,
MRP000004247,M500250,MTY1,RESERVATION,RS00000189,2026-06-16,0,99,
MRP000004248,M500141,MTY1,RESERVATION,RS00000190,2026-06-12,0,205,
MRP000004249,M500250,MTY1,RESERVATION,RS00000191,2026-06-15,0,186,
MRP000004250,M500080,MTY1,RESERVATION,RS00000192,2026-06-14,0,180,
MRP000004251,M500130,AUS1,RESERVATION,RS00000193,2026-06-19,0,37,
MRP000004252,M500094,AUS1,RESERVATION,RS00000194,2026-06-20,0,377,
MRP000004253,M500289,AUS1,RESERVATION,RS00000195,2026-06-17,0,125,
MRP000004254,M500023,KCH1,RESERVATION,RS00000196,2026-05-31,0,483,
MRP000004255,M500092,KCH1,RESERVATION,RS00000197,2026-05-27,0,276,
MRP000004256,M500178,KCH1,RESERVATION,RS00000198,2026-06-13,0,740,
MRP000004257,M500059,KCH1,RESERVATION,RS00000199,2026-06-12,0,791,
MRP000004258,M500124,KCH1,RESERVATION,RS00000200,2026-06-16,0,522,
MRP000004259,M500300,KCH1,RESERVATION,RS00000201,2026-06-15,0,81,
MRP000004260,M500202,KCH1,RESERVATION,RS00000202,2026-06-17,0,130,
MRP000004261,M500094,KCH1,RESERVATION,RS00000203,2026-06-14,0,662,
MRP000004262,M500058,KCH1,RESERVATION,RS00000204,2026-06-15,0,681,
MRP000004263,M500058,KCH1,RESERVATION,RS00000205,2026-05-27,0,456,
MRP000004264,M500107,KCH1,RESERVATION,RS00000206,2026-05-28,0,672,
MRP000004265,M500202,KCH1,RESERVATION,RS00000207,2026-05-25,0,545,
MRP000004266,M500123,KCH1,RESERVATION,RS00000208,2026-05-24,0,588,
MRP000004267,M500120,KCH1,RESERVATION,RS00000209,2026-05-28,0,7,
MRP000004268,M500027,AUS1,RESERVATION,RS00000210,2026-06-03,0,230,
MRP000004269,M500177,AUS1,RESERVATION,RS00000211,2026-06-03,0,186,
MRP000004270,M500017,AUS1,RESERVATION,RS00000212,2026-06-05,0,481,
MRP000004271,M500060,AUS1,RESERVATION,RS00000213,2026-06-05,0,337,
MRP000004272,M500070,AUS1,RESERVATION,RS00000214,2026-06-07,0,31,
MRP000004273,M500033,AUS1,RESERVATION,RS00000215,2026-06-06,0,262,
MRP000004274,M500102,AUS1,RESERVATION,RS00000216,2026-06-06,0,765,
MRP000004275,M500229,AUS1,RESERVATION,RS00000217,2026-05-28,0,280,
MRP000004276,M500149,AUS1,RESERVATION,RS00000218,2026-05-28,0,440,
MRP000004277,M500267,AUS1,RESERVATION,RS00000219,2026-05-23,0,609,
MRP000004278,M500042,AUS1,RESERVATION,RS00000220,2026-05-23,0,32,
MRP000004279,M500292,AUS1,RESERVATION,RS00000221,2026-05-24,0,646,
MRP000004280,M500083,AUS1,RESERVATION,RS00000222,2026-05-23,0,461,
MRP000004281,M500220,AUS1,RESERVATION,RS00000223,2026-05-28,0,155,
MRP000004282,M500288,AUS1,RESERVATION,RS00000224,2026-05-28,0,536,
MRP000004283,M500277,PHX1,RESERVATION,RS00000225,2026-06-09,0,453,
MRP000004284,M500120,PHX1,RESERVATION,RS00000226,2026-06-07,0,14,
MRP000004285,M500040,PHX1,RESERVATION,RS00000227,2026-06-10,0,331,
MRP000004286,M500050,PHX1,RESERVATION,RS00000228,2026-06-06,0,200,
MRP000004287,M500148,PHX1,RESERVATION,RS00000229,2026-06-11,0,6,
MRP000004288,M500274,PHX1,RESERVATION,RS00000230,2026-06-11,0,196,
MRP000004289,M500060,PHX1,RESERVATION,RS00000231,2026-06-07,0,640,
MRP000004290,M500148,PHX1,RESERVATION,RS00000232,2026-06-07,0,237,
MRP000004291,M500032,PHX1,RESERVATION,RS00000233,2026-05-23,0,770,
MRP000004292,M500052,PHX1,RESERVATION,RS00000234,2026-05-23,0,42,
MRP000004293,M500165,PHX1,RESERVATION,RS00000235,2026-05-21,0,409,
MRP000004294,M500219,PHX1,RESERVATION,RS00000236,2026-05-21,0,656,
MRP000004295,M500162,PHX1,RESERVATION,RS00000237,2026-05-21,0,272,
MRP000004296,M500292,DAL1,RESERVATION,RS00000238,2026-05-19,0,144,
MRP000004297,M500135,DAL1,RESERVATION,RS00000239,2026-05-21,0,662,
MRP000004298,M500078,DAL1,RESERVATION,RS00000240,2026-05-18,0,178,
MRP000004299,M500239,DAL1,RESERVATION,RS00000241,2026-05-17,0,438,
MRP000004300,M500217,AUS1,RESERVATION,RS00000242,2026-06-19,0,619,
MRP000004301,M500168,AUS1,RESERVATION,RS00000243,2026-06-22,0,680,
MRP000004302,M500254,AUS1,RESERVATION,RS00000244,2026-06-21,0,223,
MRP000004303,M500255,AUS1,RESERVATION,RS00000245,2026-06-20,0,520,
MRP000004304,M500214,AUS1,RESERVATION,RS00000246,2026-06-23,0,34,
MRP000004305,M500109,AUS1,RESERVATION,RS00000247,2026-06-21,0,494,
MRP000004306,M500175,AUS1,RESERVATION,RS00000248,2026-06-19,0,620,
MRP000004307,M500245,DAL1,RESERVATION,RS00000249,2026-06-06,0,107,
MRP000004308,M500127,DAL1,RESERVATION,RS00000250,2026-06-07,0,228,
MRP000004309,M500095,DAL1,RESERVATION,RS00000251,2026-06-06,0,693,
MRP000004310,M500040,DAL1,RESERVATION,RS00000252,2026-06-09,0,9,
MRP000004311,M500118,DAL1,RESERVATION,RS00000253,2026-07-06,0,764,
MRP000004312,M500049,DAL1,RESERVATION,RS00000254,2026-07-05,0,369,
MRP000004313,M500212,DAL1,RESERVATION,RS00000255,2026-07-04,0,397,
MRP000004314,M500239,PHX1,RESERVATION,RS00000256,2026-07-08,0,407,
MRP000004315,M500176,PHX1,RESERVATION,RS00000257,2026-07-09,0,88,
MRP000004316,M500061,PHX1,RESERVATION,RS00000258,2026-07-11,0,63,
MRP000004317,M500181,PHX1,RESERVATION,RS00000259,2026-07-09,0,137,
MRP000004318,M500193,MTY1,RESERVATION,RS00000260,2026-06-29,0,138,
MRP000004319,M500125,MTY1,RESERVATION,RS00000261,2026-06-25,0,305,
MRP000004320,M500131,KCH1,RESERVATION,RS00000262,2026-06-07,0,251,
MRP000004321,M500054,KCH1,RESERVATION,RS00000263,2026-06-07,0,661,
MRP000004322,M500150,KCH1,RESERVATION,RS00000264,2026-06-06,0,787,
MRP000004323,M500012,KCH1,RESERVATION,RS00000265,2026-06-06,0,745,
MRP000004324,M500293,KCH1,RESERVATION,RS00000266,2026-07-04,0,578,
MRP000004325,M500261,KCH1,RESERVATION,RS00000267,2026-07-01,0,366,
MRP000004326,M500109,KCH1,RESERVATION,RS00000268,2026-07-06,0,179,
MRP000004327,M500109,KCH1,RESERVATION,RS00000269,2026-07-01,0,569,
MRP000004328,M500135,KCH1,RESERVATION,RS00000270,2026-07-03,0,611,
MRP000004329,M500060,AUS1,RESERVATION,RS00000271,2026-05-22,0,496,
MRP000004330,M500274,AUS1,RESERVATION,RS00000272,2026-05-18,0,184,
MRP000004331,M500207,AUS1,RESERVATION,RS00000273,2026-05-18,0,784,
MRP000004332,M500116,AUS1,RESERVATION,RS00000274,2026-05-22,0,219,
MRP000004333,M500187,AUS1,RESERVATION,RS00000275,2026-05-21,0,699,
MRP000004334,M500212,AUS1,RESERVATION,RS00000276,2026-05-19,0,636,
MRP000004335,M500050,AUS1,RESERVATION,RS00000277,2026-05-23,0,234,
MRP000004336,M500120,AUS1,RESERVATION,RS00000278,2026-05-21,0,43,
MRP000004337,M500209,AUS1,RESERVATION,RS00000279,2026-05-16,0,89,
MRP000004338,M500046,AUS1,RESERVATION,RS00000280,2026-05-19,0,151,
MRP000004339,M500207,AUS1,RESERVATION,RS00000281,2026-05-16,0,332,
MRP000004340,M500112,AUS1,RESERVATION,RS00000282,2026-05-20,0,716,
MRP000004341,M500180,AUS1,RESERVATION,RS00000283,2026-05-19,0,727,
MRP000004342,M500119,AUS1,RESERVATION,RS00000284,2026-05-21,0,634,
MRP000004343,M500149,AUS1,RESERVATION,RS00000285,2026-05-22,0,324,
MRP000004344,M500264,AUS1,RESERVATION,RS00000286,2026-05-19,0,770,
MRP000004345,M500007,AUS1,RESERVATION,RS00000287,2026-05-20,0,65,
MRP000004346,M500127,AUS1,RESERVATION,RS00000288,2026-05-21,0,27,
MRP000004347,M500286,AUS1,RESERVATION,RS00000289,2026-05-21,0,214,
MRP000004348,M500147,AUS1,RESERVATION,RS00000290,2026-05-22,0,75,
MRP000004349,M500063,AUS1,RESERVATION,RS00000291,2026-06-15,0,396,
MRP000004350,M500219,AUS1,RESERVATION,RS00000292,2026-06-19,0,679,
MRP000004351,M500252,AUS1,RESERVATION,RS00000293,2026-06-16,0,47,
MRP000004352,M500037,AUS1,RESERVATION,RS00000294,2026-06-15,0,632,
MRP000004353,M500180,AUS1,RESERVATION,RS00000295,2026-06-20,0,398,
MRP000004354,M500083,AUS1,RESERVATION,RS00000296,2026-06-19,0,760,
MRP000004355,M500189,PHX1,RESERVATION,RS00000297,2026-06-14,0,313,
MRP000004356,M500149,PHX1,RESERVATION,RS00000298,2026-06-14,0,445,
MRP000004357,M500079,PHX1,RESERVATION,RS00000299,2026-06-27,0,571,
MRP000004358,M500020,PHX1,RESERVATION,RS00000300,2026-06-25,0,167,
MRP000004359,M500264,AUS1,RESERVATION,RS00000301,2026-05-15,0,428,
MRP000004360,M500169,AUS1,RESERVATION,RS00000302,2026-05-17,0,470,
MRP000004361,M500149,AUS1,RESERVATION,RS00000303,2026-05-18,0,788,
MRP000004362,M500133,AUS1,RESERVATION,RS00000304,2026-05-18,0,370,
MRP000004363,M500102,AUS1,RESERVATION,RS00000305,2026-05-18,0,637,
MRP000004364,M500115,PHX1,RESERVATION,RS00000306,2026-05-29,0,261,
MRP000004365,M500123,PHX1,RESERVATION,RS00000307,2026-05-29,0,744,
MRP000004366,M500040,PHX1,RESERVATION,RS00000308,2026-06-03,0,148,
MRP000004367,M500220,PHX1,RESERVATION,RS00000309,2026-06-02,0,592,
MRP000004368,M500130,PHX1,RESERVATION,RS00000310,2026-06-02,0,245,
MRP000004369,M500191,PHX1,RESERVATION,RS00000311,2026-05-30,0,754,
MRP000004370,M500131,MTY1,RESERVATION,RS00000312,2026-06-26,0,768,
MRP000004371,M500115,MTY1,RESERVATION,RS00000313,2026-06-26,0,537,
MRP000004372,M500123,MTY1,RESERVATION,RS00000314,2026-06-26,0,34,
MRP000004373,M500276,DAL1,RESERVATION,RS00000315,2026-05-24,0,19,
MRP000004374,M500151,DAL1,RESERVATION,RS00000316,2026-05-25,0,739,
MRP000004375,M500111,DAL1,RESERVATION,RS00000317,2026-05-22,0,131,
MRP000004376,M500135,KCH1,RESERVATION,RS00000318,2026-07-07,0,580,
MRP000004377,M500235,KCH1,RESERVATION,RS00000319,2026-07-07,0,681,
MRP000004378,M500088,PHX1,RESERVATION,RS00000320,2026-07-01,0,183,
MRP000004379,M500021,PHX1,RESERVATION,RS00000321,2026-06-28,0,585,
MRP000004380,M500170,PHX1,RESERVATION,RS00000322,2026-06-30,0,358,
MRP000004381,M500234,PHX1,RESERVATION,RS00000323,2026-07-01,0,166,
MRP000004382,M500266,PHX1,RESERVATION,RS00000324,2026-06-29,0,524,
MRP000004383,M500189,DAL1,RESERVATION,RS00000325,2026-06-15,0,554,
MRP000004384,M500182,DAL1,RESERVATION,RS00000326,2026-06-12,0,622,
MRP000004385,M500205,DAL1,RESERVATION,RS00000327,2026-06-11,0,740,
MRP000004386,M500289,DAL1,RESERVATION,RS00000328,2026-06-12,0,371,
MRP000004387,M500273,AUS1,RESERVATION,RS00000329,2026-06-25,0,722,
MRP000004388,M500094,AUS1,RESERVATION,RS00000330,2026-06-28,0,408,
MRP000004389,M500208,PHX1,RESERVATION,RS00000331,2026-06-14,0,35,
MRP000004390,M500030,PHX1,RESERVATION,RS00000332,2026-06-12,0,178,
MRP000004391,M500057,PHX1,RESERVATION,RS00000333,2026-06-09,0,543,
MRP000004392,M500272,DAL1,RESERVATION,RS00000334,2026-06-21,0,519,
MRP000004393,M500160,DAL1,RESERVATION,RS00000335,2026-06-18,0,618,
MRP000004394,M500163,AUS1,RESERVATION,RS00000336,2026-07-05,0,771,
MRP000004395,M500152,AUS1,RESERVATION,RS00000337,2026-07-02,0,151,
MRP000004396,M500232,AUS1,RESERVATION,RS00000338,2026-07-03,0,50,
MRP000004397,M500188,AUS1,RESERVATION,RS00000339,2026-06-30,0,33,
MRP000004398,M500289,AUS1,RESERVATION,RS00000340,2026-06-30,0,322,
MRP000004399,M500223,PHX1,RESERVATION,RS00000341,2026-06-13,0,252,
MRP000004400,M500247,PHX1,RESERVATION,RS00000342,2026-06-13,0,48,
MRP000004401,M500040,PHX1,RESERVATION,RS00000343,2026-06-13,0,105,
MRP000004402,M500230,PHX1,RESERVATION,RS00000344,2026-06-14,0,17,
MRP000004403,M500176,PHX1,RESERVATION,RS00000345,2026-06-12,0,637,
MRP000004404,M500289,PHX1,RESERVATION,RS00000346,2026-06-11,0,768,
MRP000004405,M500134,PHX1,RESERVATION,RS00000347,2026-06-14,0,363,
MRP000004406,M500113,PHX1,RESERVATION,RS00000348,2026-06-15,0,504,
MRP000004407,M500045,MTY1,RESERVATION,RS00000349,2026-06-24,0,777,
MRP000004408,M500182,MTY1,RESERVATION,RS00000350,2026-06-23,0,519,
MRP000004409,M500034,MTY1,RESERVATION,RS00000351,2026-06-26,0,701,
MRP000004410,M500152,MTY1,RESERVATION,RS00000352,2026-06-25,0,538,
MRP000004411,M500028,MTY1,RESERVATION,RS00000353,2026-06-26,0,372,
MRP000004412,M500041,MTY1,RESERVATION,RS00000354,2026-06-23,0,337,
MRP000004413,M500149,MTY1,RESERVATION,RS00000355,2026-06-23,0,431,
MRP000004414,M500151,MTY1,RESERVATION,RS00000356,2026-06-25,0,578,
MRP000004415,M500094,MTY1,RESERVATION,RS00000357,2026-05-17,0,659,
MRP000004416,M500124,MTY1,RESERVATION,RS00000358,2026-05-16,0,384,
MRP000004417,M500043,MTY1,RESERVATION,RS00000359,2026-05-15,0,428,
MRP000004418,M500029,MTY1,RESERVATION,RS00000360,2026-05-19,0,217,
MRP000004419,M500122,MTY1,RESERVATION,RS00000361,2026-05-17,0,197,
MRP000004420,M500053,DAL1,RESERVATION,RS00000362,2026-06-01,0,409,
MRP000004421,M500029,DAL1,RESERVATION,RS00000363,2026-05-30,0,136,
MRP000004422,M500052,DAL1,RESERVATION,RS00000364,2026-05-29,0,731,
MRP000004423,M500196,DAL1,RESERVATION,RS00000365,2026-05-31,0,761,
MRP000004424,M500193,DAL1,RESERVATION,RS00000366,2026-05-29,0,402,
MRP000004425,M500192,DAL1,RESERVATION,RS00000367,2026-06-01,0,543,
MRP000004426,M500185,KCH1,RESERVATION,RS00000368,2026-06-24,0,234,
MRP000004427,M500113,KCH1,RESERVATION,RS00000369,2026-06-26,0,511,
MRP000004428,M500061,DAL1,RESERVATION,RS00000370,2026-06-02,0,785,
MRP000004429,M500281,DAL1,RESERVATION,RS00000371,2026-05-30,0,754,
MRP000004430,M500147,DAL1,RESERVATION,RS00000372,2026-06-01,0,141,
MRP000004431,M500004,DAL1,RESERVATION,RS00000373,2026-06-03,0,142,
MRP000004432,M500101,DAL1,RESERVATION,RS00000374,2026-05-31,0,605,
MRP000004433,M500265,DAL1,RESERVATION,RS00000375,2026-06-03,0,118,
MRP000004434,M500134,DAL1,RESERVATION,RS00000376,2026-06-02,0,115,
MRP000004435,M500036,DAL1,RESERVATION,RS00000377,2026-05-30,0,519,
MRP000004436,M500179,DAL1,RESERVATION,RS00000378,2026-06-14,0,688,
MRP000004437,M500078,DAL1,RESERVATION,RS00000379,2026-06-13,0,9,
MRP000004438,M500272,DAL1,RESERVATION,RS00000380,2026-06-15,0,182,
MRP000004439,M500010,DAL1,RESERVATION,RS00000381,2026-06-13,0,198,
MRP000004440,M500145,DAL1,RESERVATION,RS00000382,2026-06-13,0,216,
MRP000004441,M500167,DAL1,RESERVATION,RS00000383,2026-06-13,0,387,
MRP000004442,M500212,DAL1,RESERVATION,RS00000384,2026-06-11,0,301,
MRP000004443,M500265,DAL1,RESERVATION,RS00000385,2026-06-12,0,538,
MRP000004444,M500227,KCH1,RESERVATION,RS00000386,2026-05-18,0,227,
MRP000004445,M500150,KCH1,RESERVATION,RS00000387,2026-05-17,0,23,
MRP000004446,M500241,KCH1,RESERVATION,RS00000388,2026-05-17,0,320,
MRP000004447,M500170,KCH1,RESERVATION,RS00000389,2026-05-17,0,731,
MRP000004448,M500102,KCH1,RESERVATION,RS00000390,2026-05-13,0,395,
MRP000004449,M500240,KCH1,RESERVATION,RS00000391,2026-05-16,0,135,
MRP000004450,M500231,KCH1,RESERVATION,RS00000392,2026-05-17,0,354,
MRP000004451,M500133,KCH1,RESERVATION,RS00000393,2026-05-18,0,123,
MRP000004452,M500197,MTY1,RESERVATION,RS00000394,2026-07-01,0,708,
MRP000004453,M500153,MTY1,RESERVATION,RS00000395,2026-06-26,0,725,
MRP000004454,M500210,MTY1,RESERVATION,RS00000396,2026-06-29,0,522,
MRP000004455,M500148,MTY1,RESERVATION,RS00000397,2026-06-30,0,682,
MRP000004456,M500203,MTY1,RESERVATION,RS00000398,2026-06-29,0,209,
MRP000004457,M500259,MTY1,RESERVATION,RS00000399,2026-07-01,0,101,
MRP000004458,M500185,MTY1,RESERVATION,RS00000400,2026-07-01,0,482,
MRP000004459,M500294,MTY1,RESERVATION,RS00000401,2026-06-27,0,35,
MRP000004460,M500263,AUS1,RESERVATION,RS00000402,2026-06-10,0,316,
MRP000004461,M500062,AUS1,RESERVATION,RS00000403,2026-06-10,0,80,
MRP000004462,M500084,AUS1,RESERVATION,RS00000404,2026-06-13,0,429,
MRP000004463,M500211,AUS1,RESERVATION,RS00000405,2026-06-10,0,291,
MRP000004464,M500004,AUS1,RESERVATION,RS00000406,2026-06-13,0,210,
MRP000004465,M500223,AUS1,RESERVATION,RS00000407,2026-06-14,0,739,
MRP000004466,M500243,AUS1,RESERVATION,RS00000408,2026-06-09,0,620,
MRP000004467,M500217,DAL1,RESERVATION,RS00000409,2026-07-05,0,207,
MRP000004468,M500223,DAL1,RESERVATION,RS00000410,2026-07-09,0,164,
MRP000004469,M500089,DAL1,RESERVATION,RS00000411,2026-07-05,0,356,
MRP000004470,M500294,DAL1,RESERVATION,RS00000412,2026-07-05,0,463,
MRP000004471,M500295,PHX1,RESERVATION,RS00000413,2026-06-10,0,260,
MRP000004472,M500129,PHX1,RESERVATION,RS00000414,2026-06-12,0,518,
MRP000004473,M500051,KCH1,RESERVATION,RS00000415,2026-06-14,0,642,
MRP000004474,M500260,KCH1,RESERVATION,RS00000416,2026-06-12,0,623,
MRP000004475,M500158,KCH1,RESERVATION,RS00000417,2026-06-14,0,168,
MRP000004476,M500231,KCH1,RESERVATION,RS00000418,2026-06-12,0,522,
MRP000004477,M500022,KCH1,RESERVATION,RS00000419,2026-06-17,0,128,
MRP000004478,M500190,KCH1,RESERVATION,RS00000420,2026-06-16,0,457,
MRP000004479,M500133,KCH1,RESERVATION,RS00000421,2026-06-17,0,593,
MRP000004480,M500085,KCH1,RESERVATION,RS00000422,2026-06-16,0,748,
MRP000004481,M500132,KCH1,RESERVATION,RS00000423,2026-06-17,0,456,
MRP000004482,M500276,KCH1,RESERVATION,RS00000424,2026-06-17,0,145,
MRP000004483,M500300,KCH1,RESERVATION,RS00000425,2026-06-18,0,142,
MRP000004484,M500092,AUS1,RESERVATION,RS00000426,2026-05-19,0,582,
MRP000004485,M500293,AUS1,RESERVATION,RS00000427,2026-05-24,0,139,
MRP000004486,M500104,AUS1,RESERVATION,RS00000428,2026-05-20,0,274,
MRP000004487,M500282,AUS1,RESERVATION,RS00000429,2026-05-22,0,199,
MRP000004488,M500269,AUS1,RESERVATION,RS00000430,2026-05-22,0,474,
MRP000004489,M500299,AUS1,RESERVATION,RS00000431,2026-05-21,0,409,
MRP000004490,M500263,AUS1,RESERVATION,RS00000432,2026-05-23,0,560,
MRP000004491,M500202,DAL1,RESERVATION,RS00000433,2026-06-08,0,719,
MRP000004492,M500206,DAL1,RESERVATION,RS00000434,2026-06-06,0,742,
MRP000004493,M500259,DAL1,RESERVATION,RS00000435,2026-06-05,0,532,
MRP000004494,M500051,DAL1,RESERVATION,RS00000436,2026-06-07,0,582,
MRP000004495,M500221,DAL1,RESERVATION,RS00000437,2026-06-03,0,787,
MRP000004496,M500262,DAL1,RESERVATION,RS00000438,2026-06-04,0,779,
MRP000004497,M500133,DAL1,RESERVATION,RS00000439,2026-06-08,0,124,
MRP000004498,M500137,MTY1,RESERVATION,RS00000440,2026-05-23,0,580,
MRP000004499,M500120,MTY1,RESERVATION,RS00000441,2026-05-18,0,240,
MRP000004500,M500012,MTY1,RESERVATION,RS00000442,2026-05-18,0,548,
MRP000004501,M500195,MTY1,RESERVATION,RS00000443,2026-05-23,0,453,
MRP000004502,M500001,MTY1,RESERVATION,RS00000444,2026-05-18,0,148,
MRP000004503,M500028,MTY1,RESERVATION,RS00000445,2026-06-26,0,16,
MRP000004504,M500223,MTY1,RESERVATION,RS00000446,2026-06-24,0,410,
MRP000004505,M500210,KCH1,RESERVATION,RS00000447,2026-05-29,0,233,
MRP000004506,M500248,KCH1,RESERVATION,RS00000448,2026-05-30,0,520,
MRP000004507,M500298,KCH1,RESERVATION,RS00000449,2026-05-29,0,375,
MRP000004508,M500252,MTY1,RESERVATION,RS00000450,2026-05-18,0,360,
MRP000004509,M500234,MTY1,RESERVATION,RS00000451,2026-05-16,0,507,
MRP000004510,M500073,MTY1,RESERVATION,RS00000452,2026-05-14,0,422,
MRP000004511,M500177,MTY1,RESERVATION,RS00000453,2026-05-18,0,330,
MRP000004512,M500140,MTY1,RESERVATION,RS00000454,2026-05-15,0,211,
MRP000004513,M500030,MTY1,RESERVATION,RS00000455,2026-05-15,0,262,
MRP000004514,M500002,MTY1,RESERVATION,RS00000456,2026-05-14,0,765,
MRP000004515,M500260,DAL1,RESERVATION,RS00000457,2026-06-13,0,740,
MRP000004516,M500262,DAL1,RESERVATION,RS00000458,2026-06-12,0,534,
MRP000004517,M500148,DAL1,RESERVATION,RS00000459,2026-06-10,0,132,
MRP000004518,M500295,DAL1,RESERVATION,RS00000460,2026-06-13,0,343,
MRP000004519,M500037,DAL1,RESERVATION,RS00000461,2026-06-13,0,608,
MRP000004520,M500094,KCH1,RESERVATION,RS00000462,2026-06-11,0,525,
MRP000004521,M500220,KCH1,RESERVATION,RS00000463,2026-06-14,0,582,
MRP000004522,M500168,KCH1,RESERVATION,RS00000464,2026-06-14,0,318,
MRP000004523,M500284,KCH1,RESERVATION,RS00000465,2026-06-14,0,305,
MRP000004524,M500264,PHX1,RESERVATION,RS00000466,2026-07-10,0,46,
MRP000004525,M500030,PHX1,RESERVATION,RS00000467,2026-07-06,0,692,
MRP000004526,M500016,PHX1,RESERVATION,RS00000468,2026-07-07,0,219,
MRP000004527,M500182,PHX1,RESERVATION,RS00000469,2026-07-08,0,268,
MRP000004528,M500159,PHX1,RESERVATION,RS00000470,2026-07-05,0,242,
MRP000004529,M500110,PHX1,RESERVATION,RS00000471,2026-07-05,0,513,
MRP000004530,M500087,PHX1,RESERVATION,RS00000472,2026-07-07,0,776,
MRP000004531,M500299,PHX1,RESERVATION,RS00000473,2026-07-06,0,656,
MRP000004532,M500187,KCH1,RESERVATION,RS00000474,2026-05-21,0,514,
MRP000004533,M500170,KCH1,RESERVATION,RS00000475,2026-05-23,0,151,
MRP000004534,M500068,KCH1,RESERVATION,RS00000476,2026-05-24,0,363,
MRP000004535,M500043,KCH1,RESERVATION,RS00000477,2026-05-19,0,559,
MRP000004536,M500021,KCH1,RESERVATION,RS00000478,2026-06-28,0,93,
MRP000004537,M500067,KCH1,RESERVATION,RS00000479,2026-06-26,0,620,
MRP000004538,M500287,KCH1,RESERVATION,RS00000480,2026-06-23,0,19,
MRP000004539,M500100,KCH1,RESERVATION,RS00000481,2026-06-27,0,682,
MRP000004540,M500097,KCH1,RESERVATION,RS00000482,2026-06-28,0,190,
MRP000004541,M500183,KCH1,RESERVATION,RS00000483,2026-06-25,0,641,
MRP000004542,M500236,KCH1,RESERVATION,RS00000484,2026-06-24,0,42,
MRP000004543,M500241,DAL1,RESERVATION,RS00000485,2026-07-02,0,700,
MRP000004544,M500159,DAL1,RESERVATION,RS00000486,2026-07-02,0,445,
MRP000004545,M500216,DAL1,RESERVATION,RS00000487,2026-07-02,0,174,
MRP000004546,M500250,DAL1,RESERVATION,RS00000488,2026-07-01,0,596,
MRP000004547,M500292,DAL1,RESERVATION,RS00000489,2026-07-05,0,211,
MRP000004548,M500014,DAL1,RESERVATION,RS00000490,2026-06-30,0,222,
MRP000004549,M500244,AUS1,RESERVATION,RS00000491,2026-06-17,0,673,
MRP000004550,M500007,AUS1,RESERVATION,RS00000492,2026-06-18,0,107,
MRP000004551,M500070,AUS1,RESERVATION,RS00000493,2026-06-19,0,249,
MRP000004552,M500251,AUS1,RESERVATION,RS00000494,2026-06-18,0,685,
MRP000004553,M500190,AUS1,RESERVATION,RS00000495,2026-07-01,0,9,
MRP000004554,M500045,AUS1,RESERVATION,RS00000496,2026-06-30,0,321,
MRP000004555,M500030,AUS1,RESERVATION,RS00000497,2026-06-28,0,338,
MRP000004556,M500150,KCH1,RESERVATION,RS00000498,2026-05-28,0,429,
MRP000004557,M500112,KCH1,RESERVATION,RS00000499,2026-05-29,0,464,
MRP000004558,M500279,KCH1,RESERVATION,RS00000500,2026-05-29,0,510,
MRP000004559,M500191,KCH1,RESERVATION,RS00000501,2026-05-31,0,726,
MRP000004560,M500290,KCH1,RESERVATION,RS00000502,2026-05-27,0,577,
MRP000004561,M500196,KCH1,RESERVATION,RS00000503,2026-05-31,0,786,
MRP000004562,M500290,KCH1,RESERVATION,RS00000504,2026-05-31,0,65,
MRP000004563,M500171,KCH1,RESERVATION,RS00000505,2026-05-29,0,332,
MRP000004564,M500068,MTY1,RESERVATION,RS00000506,2026-06-03,0,700,
MRP000004565,M500006,MTY1,RESERVATION,RS00000507,2026-06-03,0,432,
MRP000004566,M500134,MTY1,RESERVATION,RS00000508,2026-06-01,0,505,
MRP000004567,M500178,MTY1,RESERVATION,RS00000509,2026-06-04,0,613,
MRP000004568,M500060,MTY1,RESERVATION,RS00000510,2026-06-02,0,782,
MRP000004569,M500235,MTY1,RESERVATION,RS00000511,2026-06-03,0,392,
MRP000004570,M500124,MTY1,RESERVATION,RS00000512,2026-06-01,0,70,
MRP000004571,M500143,MTY1,RESERVATION,RS00000513,2026-06-02,0,595,
MRP000004572,M500079,DAL1,RESERVATION,RS00000514,2026-05-31,0,369,
MRP000004573,M500122,DAL1,RESERVATION,RS00000515,2026-05-31,0,741,
