exception_id,exception_type,severity,status,po_number,item_number,material_id,plant,supplier_id,detected_on,due_date,days_past_due,root_cause,financial_impact_estimate,assigned_buyer
EX00001889,PO_OVERDUE,MEDIUM,RESOLVED,4500000453,00030,M500205,MTY1,S100026,2026-06-30,2026-06-28,2,Open schedule quantity 38 is past due by 2 days.,9.12,MWONG
EX00001890,PO_OVERDUE,MEDIUM,IN_REVIEW,4500000453,00030,M500205,MTY1,S100026,2026-06-30,2026-06-28,2,Open schedule quantity 130 is past due by 2 days.,31.20,MWONG
EX00001891,PO_OVERDUE,HIGH,NEW,4500000453,00040,M500265,AUS1,S100026,2026-06-30,2026-06-12,18,Open schedule quantity 18 is past due by 18 days.,243.54,MWONG
EX00001892,PO_OVERDUE,HIGH,RESOLVED,4500000453,00050,M500061,DAL1,S100026,2026-06-30,2026-06-10,20,Open schedule quantity 53 is past due by 20 days.,354.04,MWONG
EX00001893,PO_OVERDUE,HIGH,NEW,4500000454,00010,M500289,DAL1,S100002,2026-06-30,2026-06-15,15,Open schedule quantity 1 is past due by 15 days.,14.15,JSMITH
EX00001894,PO_OVERDUE,MEDIUM,NEW,4500000454,00020,M500042,PHX1,S100002,2026-06-30,2026-06-23,7,Open schedule quantity 189 is past due by 7 days.,1351.35,JSMITH
EX00001895,ACK_MISSING,MEDIUM,ACTION_DRAFTED,4500000454,00030,M500212,MTY1,S100002,2026-06-30,2026-07-27,0,Supplier acknowledgement missing after PO creation.,3788.51,JSMITH
EX00001896,ACK_MISSING,MEDIUM,NEW,4500000454,00030,M500212,MTY1,S100002,2026-06-30,2026-07-25,0,Supplier acknowledgement missing after PO creation.,7321.49,JSMITH
EX00001897,SUPPLIER_COMMIT_LATE,HIGH,RESOLVED,4500000455,00010,M500208,DAL1,S100023,2026-06-30,2026-03-11,111,Supplier committed date is later than requested delivery date.,0.00,LGARCIA
EX00001898,PO_OVERDUE,HIGH,IN_REVIEW,4500000455,00040,M500215,PHX1,S100023,2026-06-30,2026-05-03,58,Open schedule quantity 8 is past due by 58 days.,21.68,LGARCIA
EX00001899,PO_OVERDUE,HIGH,IN_REVIEW,4500000456,00010,M500121,AUS1,S100025,2026-06-30,2026-06-10,20,Open schedule quantity 1 is past due by 20 days.,10.04,APATEL
EX00001900,PO_OVERDUE,HIGH,NEW,4500000457,00020,M500183,KCH1,S100034,2026-06-30,2026-06-22,8,Open schedule quantity 47 is past due by 8 days.,740.25,JSMITH
EX00001901,PO_OVERDUE,HIGH,NEW,4500000457,00040,M500117,MTY1,S100034,2026-06-30,2026-05-22,39,Open schedule quantity 15 is past due by 39 days.,387.00,JSMITH
EX00001902,PO_OVERDUE,MEDIUM,IN_REVIEW,4500000457,00040,M500117,MTY1,S100034,2026-06-30,2026-06-25,5,Open schedule quantity 248 is past due by 5 days.,6398.40,JSMITH
EX00001903,PO_OVERDUE,HIGH,IN_REVIEW,4500000457,00060,M500072,DAL1,S100034,2026-06-30,2026-06-08,22,Open schedule quantity 19 is past due by 22 days.,91.77,JSMITH
EX00001904,PO_OVERDUE,HIGH,IN_REVIEW,4500000457,00060,M500072,DAL1,S100034,2026-06-30,2026-06-05,25,Open schedule quantity 13 is past due by 25 days.,62.79,JSMITH
EX00001905,PO_OVERDUE,HIGH,IN_REVIEW,4500000457,00060,M500072,DAL1,S100034,2026-06-30,2026-06-06,24,Open schedule quantity 212 is past due by 24 days.,1023.96,JSMITH
EX00001906,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000458,00010,M500059,AUS1,S100035,2026-06-30,2026-06-06,24,Open schedule quantity 933 is past due by 24 days.,2724.36,LGARCIA
EX00001907,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000458,00020,M500062,AUS1,S100035,2026-06-30,2026-05-29,32,Open schedule quantity 272 is past due by 32 days.,3215.04,LGARCIA
EX00001908,PO_OVERDUE,HIGH,NEW,4500000458,00020,M500062,AUS1,S100035,2026-06-30,2026-06-10,20,Open schedule quantity 7 is past due by 20 days.,82.74,LGARCIA
EX00001909,PO_OVERDUE,HIGH,IN_REVIEW,4500000458,00020,M500062,AUS1,S100035,2026-06-30,2026-06-01,29,Open schedule quantity 119 is past due by 29 days.,1406.58,LGARCIA
EX00001910,PO_OVERDUE,HIGH,NEW,4500000458,00030,M500112,PHX1,S100035,2026-06-30,2026-04-25,66,Open schedule quantity 1 is past due by 66 days.,64.44,LGARCIA
EX00001911,PO_OVERDUE,HIGH,NEW,4500000458,00030,M500112,PHX1,S100035,2026-06-30,2026-04-24,67,Open schedule quantity 9 is past due by 67 days.,579.96,LGARCIA
EX00001912,PO_OVERDUE,HIGH,NEW,4500000459,00010,M500069,AUS1,S100019,2026-06-30,2026-04-13,78,Open schedule quantity 2 is past due by 78 days.,32.14,APATEL
EX00001913,PO_OVERDUE,HIGH,NEW,4500000459,00010,M500069,AUS1,S100019,2026-06-30,2026-04-11,80,Open schedule quantity 3 is past due by 80 days.,48.21,APATEL
EX00001914,PO_OVERDUE,MEDIUM,NEW,4500000460,00010,M500123,AUS1,S100021,2026-06-30,2026-06-27,3,Open schedule quantity 87 is past due by 3 days.,1083.15,MWONG
EX00001915,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000461,00010,M500272,DAL1,S100035,2026-06-30,2026-07-11,0,Supplier committed date is later than requested delivery date.,1176.00,SYSTEM
EX00001916,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000461,00010,M500272,DAL1,S100035,2026-06-30,2026-07-23,0,Supplier committed date is later than requested delivery date.,182.00,SYSTEM
EX00001917,SUPPLIER_COMMIT_LATE,HIGH,RESOLVED,4500000461,00010,M500272,DAL1,S100035,2026-06-30,2026-07-14,0,Supplier committed date is later than requested delivery date.,2142.00,SYSTEM
EX00001918,PO_OVERDUE,HIGH,NEW,4500000461,00020,M500151,KCH1,S100035,2026-06-30,2026-06-05,25,Open schedule quantity 100 is past due by 25 days.,683.00,SYSTEM
EX00001919,ACK_MISSING,MEDIUM,NEW,4500000461,00040,M500278,AUS1,S100035,2026-06-30,2026-09-10,0,Supplier acknowledgement missing after PO creation.,73.57,SYSTEM
EX00001920,ACK_MISSING,MEDIUM,ACTION_DRAFTED,4500000461,00040,M500278,AUS1,S100035,2026-06-30,2026-09-22,0,Supplier acknowledgement missing after PO creation.,514.99,SYSTEM
EX00001921,ACK_MISSING,MEDIUM,IN_REVIEW,4500000461,00040,M500278,AUS1,S100035,2026-06-30,2026-09-09,0,Supplier acknowledgement missing after PO creation.,1618.54,SYSTEM
EX00001922,PO_OVERDUE,HIGH,NEW,4500000461,00060,M500031,MTY1,S100035,2026-06-30,2026-06-05,25,Open schedule quantity 1 is past due by 25 days.,2.89,SYSTEM
EX00001923,PO_OVERDUE,HIGH,NEW,4500000462,00010,M500020,PHX1,S100038,2026-06-30,2026-06-08,22,Open schedule quantity 1 is past due by 22 days.,7.61,JSMITH
EX00001924,PO_OVERDUE,HIGH,IN_REVIEW,4500000462,00010,M500020,PHX1,S100038,2026-06-30,2026-05-19,42,Open schedule quantity 11 is past due by 42 days.,83.71,JSMITH
EX00001925,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000462,00020,M500037,MTY1,S100038,2026-06-30,2026-06-18,12,Open schedule quantity 717 is past due by 12 days.,910.59,JSMITH
EX00001926,PO_OVERDUE,HIGH,NEW,4500000462,00030,M500154,AUS1,S100038,2026-06-30,2026-04-26,65,Open schedule quantity 55 is past due by 65 days.,1018.05,JSMITH
EX00001927,PO_OVERDUE,HIGH,RESOLVED,4500000462,00050,M500095,DAL1,S100038,2026-06-30,2026-05-28,33,Open schedule quantity 1 is past due by 33 days.,3.59,JSMITH
EX00001928,PO_OVERDUE,HIGH,NEW,4500000462,00050,M500095,DAL1,S100038,2026-06-30,2026-06-07,23,Open schedule quantity 6 is past due by 23 days.,21.54,JSMITH
EX00001929,PO_OVERDUE,HIGH,NEW,4500000462,00060,M500032,PHX1,S100038,2026-06-30,2026-05-06,55,Open schedule quantity 48 is past due by 55 days.,141.60,JSMITH
EX00001930,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000462,00070,M500158,DAL1,S100038,2026-06-30,2026-04-24,67,Open schedule quantity 38 is past due by 67 days.,380.38,JSMITH
EX00001931,DELETION_FLAG_ACTIVE,MEDIUM,NEW,4500000463,00010,M500074,PHX1,S100017,2026-06-30,2026-08-16,0,PO item has deletion flag but still appears in open supply view.,357.00,SYSTEM
EX00001932,ACK_MISSING,MEDIUM,RESOLVED,4500000463,00020,M500125,KCH1,S100017,2026-06-30,2026-08-31,0,Supplier acknowledgement missing after PO creation.,60.48,SYSTEM
EX00001933,ACK_MISSING,MEDIUM,NEW,4500000463,00020,M500125,KCH1,S100017,2026-06-30,2026-09-07,0,Supplier acknowledgement missing after PO creation.,544.32,SYSTEM
EX00001934,PO_OVERDUE,HIGH,IN_REVIEW,4500000463,00030,M500083,MTY1,S100017,2026-06-30,2026-06-19,11,Open schedule quantity 258 is past due by 11 days.,3511.38,SYSTEM
EX00001935,DELETION_FLAG_ACTIVE,MEDIUM,IN_REVIEW,4500000463,00040,M500056,MTY1,S100017,2026-06-30,2026-07-30,0,PO item has deletion flag but still appears in open supply view.,16192.50,SYSTEM
EX00001936,PO_OVERDUE,HIGH,IN_REVIEW,4500000464,00010,M500145,MTY1,S100038,2026-06-30,2026-06-09,21,Open schedule quantity 2 is past due by 21 days.,20.82,APATEL
EX00001937,PO_OVERDUE,MEDIUM,NEW,4500000465,00020,M500066,DAL1,S100002,2026-06-30,2026-06-25,5,Open schedule quantity 99 is past due by 5 days.,559.35,JSMITH
EX00001938,ACK_MISSING,MEDIUM,ACTION_DRAFTED,4500000465,00030,M500134,DAL1,S100002,2026-06-30,2026-08-12,0,Supplier acknowledgement missing after PO creation.,0.00,JSMITH
EX00001939,PO_OVERDUE,HIGH,NEW,4500000466,00020,M500149,DAL1,S100037,2026-06-30,2026-06-10,20,Open schedule quantity 1 is past due by 20 days.,12.84,SYSTEM
EX00001940,PO_OVERDUE,HIGH,IN_REVIEW,4500000467,00010,M500101,DAL1,S100016,2026-06-30,2026-05-16,45,Open schedule quantity 6 is past due by 45 days.,62.70,JSMITH
EX00001941,PO_OVERDUE,HIGH,NEW,4500000467,00030,M500093,DAL1,S100016,2026-06-30,2026-06-12,18,Open schedule quantity 1 is past due by 18 days.,7.43,JSMITH
EX00001942,PO_OVERDUE,HIGH,NEW,4500000467,00040,M500001,KCH1,S100016,2026-06-30,2026-06-09,21,Open schedule quantity 1 is past due by 21 days.,6.46,JSMITH
EX00001943,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000468,00010,M500020,AUS1,S100018,2026-06-30,2026-06-08,22,Open schedule quantity 546 is past due by 22 days.,4706.52,APATEL
EX00001944,PO_OVERDUE,HIGH,IN_REVIEW,4500000469,00010,M500233,MTY1,S100008,2026-06-30,2026-06-21,9,Open schedule quantity 7 is past due by 9 days.,5.67,MWONG
EX00001945,ACK_MISSING,MEDIUM,NEW,4500000469,00020,M500037,PHX1,S100008,2026-06-30,2026-06-28,2,Supplier acknowledgement missing after PO creation.,0.00,MWONG
EX00001946,ACK_MISSING,MEDIUM,ACTION_DRAFTED,4500000469,00020,M500037,PHX1,S100008,2026-06-30,2026-07-11,0,Supplier acknowledgement missing after PO creation.,54.00,MWONG
EX00001947,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000470,00010,M500144,PHX1,S100019,2026-06-30,2026-05-07,54,Open schedule quantity 367 is past due by 54 days.,6811.52,APATEL
EX00001948,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000470,00010,M500144,PHX1,S100019,2026-06-30,2026-06-10,20,Open schedule quantity 57 is past due by 20 days.,1057.92,APATEL
EX00001949,PO_OVERDUE,HIGH,NEW,4500000470,00030,M500071,AUS1,S100019,2026-06-30,2026-05-25,36,Open schedule quantity 441 is past due by 36 days.,11765.88,APATEL
EX00001950,PO_OVERDUE,HIGH,IN_REVIEW,4500000470,00040,M500234,PHX1,S100019,2026-06-30,2026-05-07,54,Open schedule quantity 100 is past due by 54 days.,1341.00,APATEL
EX00001951,PO_OVERDUE,HIGH,NEW,4500000470,00040,M500234,PHX1,S100019,2026-06-30,2026-05-10,51,Open schedule quantity 236 is past due by 51 days.,3164.76,APATEL
EX00001952,PO_OVERDUE,HIGH,IN_REVIEW,4500000471,00020,M500060,AUS1,S100014,2026-06-30,2026-06-07,23,Open schedule quantity 18 is past due by 23 days.,666.72,JSMITH
EX00001953,PO_OVERDUE,HIGH,NEW,4500000471,00030,M500177,AUS1,S100014,2026-06-30,2026-05-12,49,Open schedule quantity 1 is past due by 49 days.,5.16,JSMITH
EX00001954,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000471,00030,M500177,AUS1,S100014,2026-06-30,2026-06-17,13,Open schedule quantity 1 is past due by 13 days.,5.16,JSMITH
EX00001955,PO_OVERDUE,HIGH,RESOLVED,4500000471,00060,M500057,PHX1,S100014,2026-06-30,2026-04-15,76,Open schedule quantity 2 is past due by 76 days.,2.96,JSMITH
EX00001956,PO_OVERDUE,HIGH,NEW,4500000471,00070,M500062,DAL1,S100014,2026-06-30,2026-03-29,93,Open schedule quantity 19 is past due by 93 days.,237.50,JSMITH
EX00001957,ACK_MISSING,MEDIUM,IN_REVIEW,4500000472,00020,M500202,KCH1,S100015,2026-06-30,2026-07-25,0,Supplier acknowledgement missing after PO creation.,66.60,MWONG
EX00001958,PO_OVERDUE,HIGH,IN_REVIEW,4500000472,00020,M500202,KCH1,S100015,2026-06-30,2026-06-14,16,Open schedule quantity 13 is past due by 16 days.,432.90,MWONG
EX00001959,ACK_MISSING,MEDIUM,IN_REVIEW,4500000472,00030,M500125,MTY1,S100015,2026-06-30,2026-07-20,0,Supplier acknowledgement missing after PO creation.,3079.08,MWONG
EX00001960,ACK_MISSING,MEDIUM,IN_REVIEW,4500000472,00030,M500125,MTY1,S100015,2026-06-30,2026-07-31,0,Supplier acknowledgement missing after PO creation.,0.00,MWONG
EX00001961,PO_OVERDUE,HIGH,IN_REVIEW,4500000472,00040,M500073,KCH1,S100015,2026-06-30,2026-04-30,61,Open schedule quantity 17 is past due by 61 days.,347.48,MWONG
EX00001962,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000472,00040,M500073,KCH1,S100015,2026-06-30,2026-04-27,64,Open schedule quantity 3 is past due by 64 days.,61.32,MWONG
EX00001963,PO_OVERDUE,MEDIUM,IN_REVIEW,4500000472,00040,M500073,KCH1,S100015,2026-06-30,2026-06-25,5,Open schedule quantity 7 is past due by 5 days.,143.08,MWONG
EX00001964,PO_OVERDUE,HIGH,RESOLVED,4500000473,00010,M500078,KCH1,S100042,2026-06-30,2026-06-18,12,Open schedule quantity 16 is past due by 12 days.,175.36,SYSTEM
EX00001965,PO_OVERDUE,HIGH,IN_REVIEW,4500000473,00010,M500078,KCH1,S100042,2026-06-30,2026-06-15,15,Open schedule quantity 112 is past due by 15 days.,1227.52,SYSTEM
EX00001966,PO_OVERDUE,HIGH,NEW,4500000474,00010,M500030,AUS1,S100021,2026-06-30,2026-05-24,37,Open schedule quantity 194 is past due by 37 days.,8943.40,SYSTEM
EX00001967,PO_OVERDUE,HIGH,IN_REVIEW,4500000474,00020,M500114,DAL1,S100021,2026-06-30,2026-06-16,14,Open schedule quantity 6 is past due by 14 days.,78.66,SYSTEM
EX00001968,PO_OVERDUE,MEDIUM,NEW,4500000474,00020,M500114,DAL1,S100021,2026-06-30,2026-06-25,5,Open schedule quantity 1 is past due by 5 days.,13.11,SYSTEM
EX00001969,PO_OVERDUE,MEDIUM,IN_REVIEW,4500000474,00020,M500114,DAL1,S100021,2026-06-30,2026-06-28,2,Open schedule quantity 3 is past due by 2 days.,39.33,SYSTEM
EX00001970,PO_OVERDUE,HIGH,NEW,4500000475,00010,M500265,MTY1,S100033,2026-06-30,2026-06-08,22,Open schedule quantity 2 is past due by 22 days.,30.54,SYSTEM
EX00001971,PO_OVERDUE,HIGH,IN_REVIEW,4500000475,00010,M500265,MTY1,S100033,2026-06-30,2026-06-06,24,Open schedule quantity 25 is past due by 24 days.,381.75,SYSTEM
EX00001972,PO_OVERDUE,HIGH,IN_REVIEW,4500000476,00020,M500112,KCH1,S100015,2026-06-30,2026-06-05,25,Open schedule quantity 3 is past due by 25 days.,203.85,APATEL
EX00001973,PO_OVERDUE,HIGH,NEW,4500000476,00030,M500122,KCH1,S100015,2026-06-30,2026-06-07,23,Open schedule quantity 158 is past due by 23 days.,4605.70,APATEL
EX00001974,PO_OVERDUE,MEDIUM,NEW,4500000476,00050,M500167,PHX1,S100015,2026-06-30,2026-06-26,4,Open schedule quantity 438 is past due by 4 days.,1388.46,APATEL
EX00001975,ACK_MISSING,MEDIUM,NEW,4500000477,00010,M500273,AUS1,S100024,2026-06-30,2026-06-08,22,Supplier acknowledgement missing after PO creation.,0.00,APATEL
EX00001976,PO_OVERDUE,MEDIUM,NEW,4500000477,00020,M500145,KCH1,S100024,2026-06-30,2026-06-29,1,Open schedule quantity 13 is past due by 1 days.,104.65,APATEL
EX00001977,ACK_MISSING,MEDIUM,ACTION_DRAFTED,4500000478,00010,M500116,DAL1,S100016,2026-06-30,2026-07-21,0,Supplier acknowledgement missing after PO creation.,726.31,MWONG
EX00001978,ACK_MISSING,MEDIUM,IN_REVIEW,4500000478,00020,M500297,AUS1,S100016,2026-06-30,2026-08-17,0,Supplier acknowledgement missing after PO creation.,13522.08,MWONG
EX00001979,PO_OVERDUE,MEDIUM,RESOLVED,4500000479,00010,M500147,AUS1,S100005,2026-06-30,2026-06-29,1,Open schedule quantity 14 is past due by 1 days.,55.16,SYSTEM
EX00001980,PO_OVERDUE,HIGH,NEW,4500000479,00010,M500147,AUS1,S100005,2026-06-30,2026-06-14,16,Open schedule quantity 6 is past due by 16 days.,23.64,SYSTEM
EX00001981,DELETION_FLAG_ACTIVE,MEDIUM,NEW,4500000479,00030,M500129,AUS1,S100005,2026-06-30,2026-09-24,0,PO item has deletion flag but still appears in open supply view.,742.80,SYSTEM
EX00001982,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000479,00050,M500097,MTY1,S100005,2026-06-30,2026-06-07,23,Open schedule quantity 52 is past due by 23 days.,112.84,SYSTEM
EX00001983,SUPPLIER_COMMIT_LATE,HIGH,IN_REVIEW,4500000479,00060,M500166,DAL1,S100005,2026-06-30,2026-07-03,0,Supplier committed date is later than requested delivery date.,12780.00,SYSTEM
EX00001984,PO_OVERDUE,HIGH,NEW,4500000479,00070,M500169,DAL1,S100005,2026-06-30,2026-06-06,24,Open schedule quantity 87 is past due by 24 days.,2333.34,SYSTEM
EX00001985,SUPPLIER_COMMIT_LATE,HIGH,IN_REVIEW,4500000480,00010,M500016,AUS1,S100035,2026-06-30,2026-06-14,16,Supplier committed date is later than requested delivery date.,0.00,JSMITH
EX00001986,SUPPLIER_COMMIT_LATE,HIGH,ACTION_DRAFTED,4500000480,00010,M500016,AUS1,S100035,2026-06-30,2026-05-11,50,Supplier committed date is later than requested delivery date.,0.00,JSMITH
EX00001987,PO_OVERDUE,HIGH,IN_REVIEW,4500000480,00020,M500104,AUS1,S100035,2026-06-30,2026-04-01,90,Open schedule quantity 19 is past due by 90 days.,192.47,JSMITH
EX00001988,PO_OVERDUE,HIGH,NEW,4500000480,00030,M500155,DAL1,S100035,2026-06-30,2026-06-20,10,Open schedule quantity 391 is past due by 10 days.,5802.44,JSMITH
EX00001989,PO_OVERDUE,HIGH,IN_REVIEW,4500000481,00010,M500081,KCH1,S100009,2026-06-30,2026-06-15,15,Open schedule quantity 10 is past due by 15 days.,64.60,LGARCIA
EX00001990,PO_OVERDUE,MEDIUM,NEW,4500000481,00010,M500081,KCH1,S100009,2026-06-30,2026-06-29,1,Open schedule quantity 210 is past due by 1 days.,1356.60,LGARCIA
EX00001991,PO_OVERDUE,HIGH,IN_REVIEW,4500000481,00050,M500283,PHX1,S100009,2026-06-30,2026-06-16,14,Open schedule quantity 9 is past due by 14 days.,31.68,LGARCIA
EX00001992,PO_OVERDUE,HIGH,IN_REVIEW,4500000481,00050,M500283,PHX1,S100009,2026-06-30,2026-06-15,15,Open schedule quantity 16 is past due by 15 days.,56.32,LGARCIA
EX00001993,PO_OVERDUE,HIGH,IN_REVIEW,4500000482,00010,M500060,AUS1,S100014,2026-06-30,2026-05-14,47,Open schedule quantity 69 is past due by 47 days.,2502.63,SYSTEM
EX00001994,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000483,00010,M500041,MTY1,S100028,2026-06-30,2026-06-05,25,Open schedule quantity 2 is past due by 25 days.,3.36,LGARCIA
EX00001995,PO_OVERDUE,HIGH,RESOLVED,4500000483,00020,M500096,MTY1,S100028,2026-06-30,2026-05-11,50,Open schedule quantity 12 is past due by 50 days.,137.28,LGARCIA
EX00001996,PO_OVERDUE,HIGH,NEW,4500000483,00020,M500096,MTY1,S100028,2026-06-30,2026-05-21,40,Open schedule quantity 61 is past due by 40 days.,697.84,LGARCIA
EX00001997,PO_OVERDUE,HIGH,IN_REVIEW,4500000483,00030,M500154,KCH1,S100028,2026-06-30,2026-05-14,47,Open schedule quantity 155 is past due by 47 days.,2659.80,LGARCIA
EX00001998,ACK_MISSING,MEDIUM,NEW,4500000483,00030,M500154,KCH1,S100028,2026-06-30,2026-05-17,44,Supplier acknowledgement missing after PO creation.,0.00,LGARCIA
EX00001999,PO_OVERDUE,MEDIUM,IN_REVIEW,4500000483,00040,M500154,KCH1,S100028,2026-06-30,2026-06-24,6,Open schedule quantity 164 is past due by 6 days.,2441.96,LGARCIA
EX00002000,ACK_MISSING,MEDIUM,NEW,4500000483,00060,M500051,KCH1,S100028,2026-06-30,2026-06-24,6,Supplier acknowledgement missing after PO creation.,0.00,LGARCIA
EX00002001,PO_OVERDUE,HIGH,IN_REVIEW,4500000483,00070,M500125,KCH1,S100028,2026-06-30,2026-04-28,63,Open schedule quantity 1 is past due by 63 days.,28.88,LGARCIA
EX00002002,ACK_MISSING,MEDIUM,IN_REVIEW,4500000485,00030,M500088,PHX1,S100031,2026-06-30,2026-08-08,0,Supplier acknowledgement missing after PO creation.,0.00,APATEL
EX00002003,ACK_MISSING,MEDIUM,NEW,4500000485,00040,M500235,AUS1,S100031,2026-06-30,2026-07-23,0,Supplier acknowledgement missing after PO creation.,147.70,APATEL
EX00002004,ACK_MISSING,MEDIUM,IN_REVIEW,4500000485,00050,M500037,KCH1,S100031,2026-06-30,2026-07-29,0,Supplier acknowledgement missing after PO creation.,36.54,APATEL
EX00002005,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000486,00010,M500118,PHX1,S100039,2026-06-30,2026-08-08,0,Supplier committed date is later than requested delivery date.,36.20,APATEL
EX00002006,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000486,00020,M500098,KCH1,S100039,2026-06-30,2026-07-01,0,Supplier committed date is later than requested delivery date.,0.00,APATEL
EX00002007,PO_OVERDUE,HIGH,RESOLVED,4500000486,00030,M500280,PHX1,S100039,2026-06-30,2026-06-09,21,Open schedule quantity 23 is past due by 21 days.,771.88,APATEL
EX00002008,PO_OVERDUE,HIGH,IN_REVIEW,4500000487,00010,M500073,AUS1,S100023,2026-06-30,2026-05-23,38,Open schedule quantity 67 is past due by 38 days.,1334.64,JSMITH
EX00002009,PO_OVERDUE,HIGH,IN_REVIEW,4500000487,00010,M500073,AUS1,S100023,2026-06-30,2026-05-18,43,Open schedule quantity 65 is past due by 43 days.,1294.80,JSMITH
EX00002010,SUPPLIER_COMMIT_LATE,HIGH,RESOLVED,4500000487,00030,M500151,MTY1,S100023,2026-06-30,2026-07-06,0,Supplier committed date is later than requested delivery date.,24.72,JSMITH
EX00002011,PO_OVERDUE,HIGH,NEW,4500000488,00010,M500157,MTY1,S100036,2026-06-30,2026-06-22,8,Open schedule quantity 85 is past due by 8 days.,1845.35,SYSTEM
EX00002012,PO_OVERDUE,HIGH,RESOLVED,4500000488,00010,M500157,MTY1,S100036,2026-06-30,2026-06-20,10,Open schedule quantity 58 is past due by 10 days.,1259.18,SYSTEM
EX00002013,PO_OVERDUE,HIGH,RESOLVED,4500000488,00030,M500248,PHX1,S100036,2026-06-30,2026-06-08,22,Open schedule quantity 2 is past due by 22 days.,56.30,SYSTEM
EX00002014,PO_OVERDUE,HIGH,NEW,4500000488,00030,M500248,PHX1,S100036,2026-06-30,2026-06-04,26,Open schedule quantity 104 is past due by 26 days.,2927.60,SYSTEM
EX00002015,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000488,00040,M500111,MTY1,S100036,2026-06-30,2026-07-28,0,Supplier committed date is later than requested delivery date.,3649.71,SYSTEM
EX00002016,SUPPLIER_COMMIT_LATE,HIGH,ACTION_DRAFTED,4500000488,00040,M500111,MTY1,S100036,2026-06-30,2026-07-25,0,Supplier committed date is later than requested delivery date.,1749.03,SYSTEM
EX00002017,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000488,00040,M500111,MTY1,S100036,2026-06-30,2026-08-05,0,Supplier committed date is later than requested delivery date.,1880.46,SYSTEM
