material_doc,material_doc_year,po_number,item_number,movement_type,posting_date,received_qty,plant,storage_location,batch_number,created_by,reference_doc
5000002623,2026,4500000418,00010,101,2026-04-17,20,AUS1,0001,,RFSCAN,4500000418
5000002624,2026,4500000419,00010,101,2026-05-11,95,DAL1,0001,,RFSCAN,4500000419
5000002625,2026,4500000420,00010,101,2026-05-09,6,KCH1,0001,,RFSCAN,4500000420
5000002626,2026,4500000420,00010,101,2026-06-13,18,KCH1,0001,,SYSTEM,4500000420
5000002627,2026,4500000420,00020,101,2026-05-30,5,AUS1,0001,,SYSTEM,4500000420
5000002628,2026,4500000420,00020,101,2026-06-16,10,AUS1,0001,,WHUSER2,4500000420
5000002629,2026,4500000420,00030,101,2026-03-31,21,KCH1,0001,,RFSCAN,4500000420
5000002630,2026,4500000420,00030,101,2026-05-28,10,KCH1,0001,,RFSCAN,4500000420
5000002631,2026,4500000420,00030,101,2026-04-13,58,KCH1,0001,,SYSTEM,4500000420
5000002632,2026,4500000420,00040,101,2026-05-12,10,PHX1,0001,,RFSCAN,4500000420
5000002633,2026,4500000420,00040,101,2026-05-16,34,PHX1,0001,,RFSCAN,4500000420
5000002634,2026,4500000421,00010,101,2026-05-25,200,DAL1,0001,,SYSTEM,4500000421
5000002635,2026,4500000422,00010,101,2026-05-13,86,DAL1,0001,,WHUSER1,4500000422
5000002636,2026,4500000422,00030,101,2026-06-03,257,PHX1,0001,B59117,RFSCAN,4500000422
5000002637,2026,4500000422,00030,101,2026-05-28,743,PHX1,0001,B21855,WHUSER1,4500000422
5000002638,2026,4500000422,00040,103,2026-05-27,666,MTY1,0001,,SYSTEM,4500000422
5000002639,2026,4500000424,00010,103,2026-05-14,331,PHX1,0001,,RFSCAN,4500000424
5000002640,2026,4500000425,00010,101,2026-04-18,121,PHX1,0001,,SYSTEM,4500000425
5000002641,2026,4500000425,00010,101,2026-05-28,852,PHX1,0001,,SYSTEM,4500000425
5000002642,2026,4500000425,00020,122,2026-04-21,50,PHX1,0001,,RFSCAN,4500000425
5000002643,2026,4500000425,00030,103,2026-05-25,404,PHX1,0001,,WHUSER2,4500000425
5000002644,2026,4500000425,00030,101,2026-03-25,157,PHX1,0001,,WHUSER1,4500000425
5000002645,2026,4500000425,00030,103,2026-03-25,358,PHX1,0001,,SYSTEM,4500000425
5000002646,2026,4500000425,00040,101,2026-03-08,76,KCH1,0001,,WHUSER2,4500000425
5000002647,2026,4500000425,00040,101,2026-05-09,39,KCH1,0001,,WHUSER2,4500000425
5000002648,2026,4500000425,00040,101,2026-03-18,65,KCH1,0001,,SYSTEM,4500000425
5000002649,2026,4500000425,00050,101,2026-05-27,953,PHX1,REC1,,RFSCAN,4500000425
5000002650,2026,4500000425,00050,101,2026-05-23,159,PHX1,REC1,,WHUSER2,4500000425
5000002651,2026,4500000425,00050,122,2026-05-23,888,PHX1,0001,,WHUSER2,4500000425
5000002652,2026,4500000425,00060,101,2026-03-26,11,MTY1,0001,,RFSCAN,4500000425
5000002653,2026,4500000426,00010,101,2026-05-24,355,DAL1,0001,,SYSTEM,4500000426
5000002654,2026,4500000426,00010,101,2026-05-23,124,DAL1,0001,,SYSTEM,4500000426
5000002655,2026,4500000426,00010,101,2026-05-26,377,DAL1,0001,,RFSCAN,4500000426
5000002656,2026,4500000426,00020,101,2026-05-25,1000,MTY1,0001,,WHUSER1,4500000426
5000002657,2026,4500000427,00010,101,2026-05-20,529,PHX1,0001,B73147,WHUSER1,4500000427
5000002658,2026,4500000427,00010,101,2026-07-01,558,PHX1,0001,B92240,RFSCAN,4500000427
5000002659,2026,4500000427,00020,101,2026-06-11,30,MTY1,0001,B28382,WHUSER1,4500000427
5000002660,2026,4500000427,00020,101,2026-06-10,5,MTY1,0001,B75783,WHUSER2,4500000427
5000002661,2026,4500000427,00020,101,2026-06-30,38,MTY1,0001,B50805,WHUSER1,4500000427
5000002662,2026,4500000428,00040,101,2026-05-25,360,AUS1,0001,,WHUSER1,4500000428
5000002663,2026,4500000428,00050,101,2026-05-28,48,MTY1,0001,B66585,WHUSER1,4500000428
5000002664,2026,4500000428,00060,101,2026-05-29,103,MTY1,0001,B76161,SYSTEM,4500000428
5000002665,2026,4500000428,00070,101,2026-05-21,4,AUS1,0001,,WHUSER2,4500000428
5000002666,2026,4500000429,00010,103,2026-06-13,83,PHX1,REC1,,WHUSER1,4500000429
5000002667,2026,4500000429,00010,101,2026-05-12,204,PHX1,0001,,RFSCAN,4500000429
5000002668,2026,4500000429,00010,101,2026-06-23,1101,PHX1,0001,,RFSCAN,4500000429
5000002669,2026,4500000429,00020,101,2026-05-16,492,PHX1,REC1,,SYSTEM,4500000429
5000002670,2026,4500000429,00020,101,2026-04-26,2282,PHX1,0001,,WHUSER1,4500000429
5000002671,2026,4500000429,00030,101,2026-05-30,290,KCH1,0001,,RFSCAN,4500000429
5000002672,2026,4500000429,00040,101,2026-07-14,54,AUS1,0001,,WHUSER2,4500000429
5000002673,2026,4500000430,00020,101,2026-04-08,1363,KCH1,0001,,SYSTEM,4500000430
5000002674,2026,4500000430,00020,101,2026-05-25,1637,KCH1,0001,,WHUSER2,4500000430
5000002675,2026,4500000431,00010,101,2026-04-04,397,PHX1,0001,B59662,SYSTEM,4500000431
5000002676,2026,4500000431,00010,103,2026-04-10,535,PHX1,0001,B52176,SYSTEM,4500000431
5000002677,2026,4500000431,00020,101,2026-03-09,343,KCH1,0001,,SYSTEM,4500000431
5000002678,2026,4500000431,00020,103,2026-03-17,1518,KCH1,0001,,RFSCAN,4500000431
5000002679,2026,4500000431,00030,101,2026-04-23,3,PHX1,0001,,WHUSER1,4500000431
5000002680,2026,4500000431,00030,101,2026-04-21,2,PHX1,0001,,SYSTEM,4500000431
5000002681,2026,4500000431,00030,101,2026-05-13,3,PHX1,0001,,WHUSER1,4500000431
5000002682,2026,4500000432,00010,101,2026-05-11,4,MTY1,REC1,,WHUSER2,4500000432
5000002683,2026,4500000432,00010,101,2026-05-19,12,MTY1,0001,,WHUSER2,4500000432
5000002684,2026,4500000432,00020,101,2026-05-18,21,MTY1,0001,,SYSTEM,4500000432
5000002685,2026,4500000432,00020,101,2026-05-30,369,MTY1,0001,,SYSTEM,4500000432
5000002686,2026,4500000432,00020,103,2026-05-23,522,MTY1,0001,,WHUSER1,4500000432
5000002687,2026,4500000432,00030,101,2026-04-20,1247,PHX1,0001,,WHUSER1,4500000432
5000002688,2026,4500000433,00010,101,2026-04-13,750,KCH1,REC1,B58434,SYSTEM,4500000433
5000002689,2026,4500000433,00020,101,2026-05-07,50,KCH1,0001,,SYSTEM,4500000433
5000002690,2026,4500000433,00030,101,2026-05-12,262,KCH1,0001,,WHUSER2,4500000433
5000002691,2026,4500000433,00030,101,2026-05-22,217,KCH1,0001,,RFSCAN,4500000433
5000002692,2026,4500000433,00030,101,2026-05-18,2414,KCH1,0001,,SYSTEM,4500000433
5000002693,2026,4500000433,00040,101,2026-04-18,1853,AUS1,0001,,WHUSER2,4500000433
5000002694,2026,4500000433,00050,101,2026-05-18,49,PHX1,0001,,WHUSER1,4500000433
5000002695,2026,4500000433,00060,101,2026-05-13,30,AUS1,0001,B44320,RFSCAN,4500000433
5000002696,2026,4500000434,00010,101,2026-05-19,2789,DAL1,0001,B59117,WHUSER1,4500000434
5000002697,2026,4500000434,00020,101,2026-04-07,26,KCH1,0001,,WHUSER2,4500000434
5000002698,2026,4500000434,00030,101,2026-05-16,199,AUS1,0001,,WHUSER1,4500000434
5000002699,2026,4500000434,00040,101,2026-05-25,3,KCH1,0001,,SYSTEM,4500000434
5000002700,2026,4500000434,00040,101,2026-06-04,11,KCH1,0001,,WHUSER2,4500000434
5000002701,2026,4500000434,00050,101,2026-05-13,12,DAL1,0001,B28576,SYSTEM,4500000434
5000002702,2026,4500000434,00050,101,2026-05-28,14,DAL1,0001,B70244,RFSCAN,4500000434
5000002703,2026,4500000435,00010,101,2026-07-02,216,KCH1,0001,,WHUSER1,4500000435
5000002704,2026,4500000435,00010,101,2026-05-15,469,KCH1,REC1,,WHUSER1,4500000435
5000002705,2026,4500000435,00020,103,2026-08-14,2202,PHX1,0001,,WHUSER1,4500000435
5000002706,2026,4500000435,00030,101,2026-06-11,13,DAL1,0001,,SYSTEM,4500000435
5000002707,2026,4500000435,00030,101,2026-05-23,310,DAL1,0001,,WHUSER1,4500000435
5000002708,2026,4500000435,00040,101,2026-05-19,7,KCH1,0001,,SYSTEM,4500000435
5000002709,2026,4500000435,00040,101,2026-06-03,31,KCH1,0001,,WHUSER2,4500000435
5000002710,2026,4500000436,00010,101,2026-07-23,16,AUS1,0001,,SYSTEM,4500000436
5000002711,2026,4500000436,00010,101,2026-07-30,6,AUS1,REC1,,WHUSER2,4500000436
5000002712,2026,4500000436,00010,101,2026-07-26,11,AUS1,REC1,,WHUSER2,4500000436
5000002713,2026,4500000436,00020,101,2026-05-27,2371,AUS1,0001,,WHUSER1,4500000436
5000002714,2026,4500000436,00030,101,2026-08-09,14,MTY1,0001,,WHUSER1,4500000436
5000002715,2026,4500000437,00010,101,2026-03-14,188,KCH1,0001,,SYSTEM,4500000437
5000002716,2026,4500000437,00010,103,2026-03-23,380,KCH1,0001,,RFSCAN,4500000437
5000002717,2026,4500000437,00020,103,2026-03-06,15,KCH1,0001,,WHUSER1,4500000437
5000002718,2026,4500000437,00020,101,2026-03-22,71,KCH1,0001,,SYSTEM,4500000437
5000002719,2026,4500000437,00020,101,2026-03-07,98,KCH1,0001,,RFSCAN,4500000437
5000002720,2026,4500000437,00030,101,2026-03-05,2,MTY1,0001,,WHUSER1,4500000437
5000002721,2026,4500000437,00030,101,2026-03-16,10,MTY1,0001,,WHUSER2,4500000437
5000002722,2026,4500000437,00030,101,2026-05-22,29,MTY1,0001,,SYSTEM,4500000437
5000002723,2026,4500000437,00040,101,2026-05-28,5,PHX1,0001,,WHUSER2,4500000437
5000002724,2026,4500000437,00040,101,2026-02-10,9,PHX1,REC1,,RFSCAN,4500000437
5000002725,2026,4500000437,00050,101,2026-04-22,188,MTY1,0001,,WHUSER1,4500000437
5000002726,2026,4500000437,00050,101,2026-05-10,67,MTY1,0001,,RFSCAN,4500000437
5000002727,2026,4500000437,00050,101,2026-06-02,284,MTY1,0001,,WHUSER1,4500000437
5000002728,2026,4500000439,00010,101,2026-04-19,2,KCH1,REC1,,SYSTEM,4500000439
5000002729,2026,4500000439,00010,101,2026-05-26,37,KCH1,0001,,WHUSER1,4500000439
5000002730,2026,4500000439,00020,101,2026-05-04,29,KCH1,0001,,SYSTEM,4500000439
5000002731,2026,4500000439,00020,101,2026-05-03,107,KCH1,0001,,RFSCAN,4500000439
5000002732,2026,4500000439,00030,101,2026-02-22,67,PHX1,0001,,SYSTEM,4500000439
5000002733,2026,4500000439,00030,101,2026-03-05,83,PHX1,REC1,,WHUSER1,4500000439
5000002734,2026,4500000439,00040,101,2026-05-10,27,DAL1,0001,B66993,WHUSER1,4500000439
5000002735,2026,4500000439,00040,101,2026-04-16,42,DAL1,0001,B95225,RFSCAN,4500000439
5000002736,2026,4500000439,00050,101,2026-03-14,869,MTY1,0001,,RFSCAN,4500000439
5000002737,2026,4500000439,00050,101,2026-03-20,1643,MTY1,0001,,WHUSER1,4500000439
5000002738,2026,4500000439,00060,101,2026-04-05,678,AUS1,0001,B92625,WHUSER1,4500000439
5000002739,2026,4500000439,00060,101,2026-04-20,147,AUS1,0001,B65517,WHUSER2,4500000439
5000002740,2026,4500000439,00060,101,2026-04-11,810,AUS1,0001,B98203,RFSCAN,4500000439
5000002741,2026,4500000440,00010,101,2026-05-20,13,DAL1,0001,,WHUSER1,4500000440
5000002742,2026,4500000440,00020,101,2026-05-24,591,MTY1,0001,,WHUSER2,4500000440
5000002743,2026,4500000441,00010,101,2026-07-11,403,DAL1,0001,,RFSCAN,4500000441
5000002744,2026,4500000441,00010,101,2026-07-24,480,DAL1,0001,,WHUSER2,4500000441
5000002745,2026,4500000441,00020,101,2026-05-24,500,MTY1,0001,,WHUSER2,4500000441
5000002746,2026,4500000441,00030,101,2026-08-08,136,KCH1,0001,,RFSCAN,4500000441
5000002747,2026,4500000441,00030,101,2026-08-16,705,KCH1,0001,,RFSCAN,4500000441
5000002748,2026,4500000441,00040,101,2026-05-29,12,KCH1,0001,,WHUSER2,4500000441
5000002749,2026,4500000441,00040,101,2026-08-12,66,KCH1,0001,,SYSTEM,4500000441
5000002750,2026,4500000441,00050,101,2026-06-08,48,PHX1,0001,B56720,RFSCAN,4500000441
5000002751,2026,4500000441,00050,101,2026-06-14,671,PHX1,0001,B34806,WHUSER1,4500000441
5000002752,2026,4500000441,00060,103,2026-06-24,582,DAL1,0001,,RFSCAN,4500000441
5000002753,2026,4500000441,00060,101,2026-07-10,20,DAL1,REC1,,WHUSER2,4500000441
5000002754,2026,4500000441,00060,101,2026-06-22,763,DAL1,REC1,,WHUSER2,4500000441
5000002755,2026,4500000441,00070,101,2026-07-09,4,MTY1,0001,,WHUSER1,4500000441
5000002756,2026,4500000441,00070,101,2026-05-28,64,MTY1,0001,,SYSTEM,4500000441
5000002757,2026,4500000441,00070,101,2026-07-08,104,MTY1,0001,,WHUSER2,4500000441
5000002758,2026,4500000442,00010,101,2026-05-02,299,DAL1,0001,,RFSCAN,4500000442
5000002759,2026,4500000442,00010,101,2026-05-23,2241,DAL1,0001,,SYSTEM,4500000442
5000002760,2026,4500000442,00020,101,2026-04-26,69,MTY1,REC1,,WHUSER2,4500000442
5000002761,2026,4500000442,00020,101,2026-04-24,325,MTY1,0001,,WHUSER1,4500000442
5000002762,2026,4500000442,00030,103,2026-05-21,300,AUS1,0001,,WHUSER2,4500000442
5000002763,2026,4500000442,00040,122,2026-04-23,30,KCH1,0001,,SYSTEM,4500000442
5000002764,2026,4500000442,00050,105,2026-03-18,12,DAL1,0001,B62941,SYSTEM,4500000442
5000002765,2026,4500000442,00050,101,2026-05-24,48,DAL1,0001,B23697,RFSCAN,4500000442
5000002766,2026,4500000443,00010,122,2026-04-09,122,PHX1,0001,,RFSCAN,4500000443
5000002767,2026,4500000443,00010,101,2026-05-11,356,PHX1,0001,,WHUSER1,4500000443
5000002768,2026,4500000443,00020,101,2026-04-22,1,DAL1,0001,B28060,SYSTEM,4500000443
5000002769,2026,4500000443,00020,101,2026-05-24,17,DAL1,0001,B98240,WHUSER1,4500000443
5000002770,2026,4500000443,00030,101,2026-05-31,250,MTY1,0001,,WHUSER1,4500000443
5000002771,2026,4500000444,00010,101,2026-05-15,36,AUS1,0001,,WHUSER2,4500000444
5000002772,2026,4500000444,00010,101,2026-05-09,10,AUS1,0001,,WHUSER2,4500000444
5000002773,2026,4500000444,00010,101,2026-05-13,46,AUS1,REC1,,WHUSER2,4500000444
5000002774,2026,4500000444,00020,101,2026-05-27,27,MTY1,0001,,WHUSER2,4500000444
5000002775,2026,4500000444,00020,101,2026-05-28,19,MTY1,0001,,WHUSER2,4500000444
5000002776,2026,4500000444,00020,101,2026-05-28,37,MTY1,0001,,SYSTEM,4500000444
5000002777,2026,4500000444,00040,101,2026-05-31,2,AUS1,0001,B75027,RFSCAN,4500000444
5000002778,2026,4500000444,00040,101,2026-05-03,47,AUS1,0001,B84129,SYSTEM,4500000444
5000002779,2026,4500000445,00010,101,2026-05-25,29,MTY1,0001,B67075,RFSCAN,4500000445
5000002780,2026,4500000445,00020,101,2026-03-01,256,DAL1,0001,,RFSCAN,4500000445
5000002781,2026,4500000445,00020,101,2026-05-25,77,DAL1,0001,,SYSTEM,4500000445
5000002782,2026,4500000445,00020,101,2026-03-11,227,DAL1,REC1,,WHUSER1,4500000445
5000002783,2026,4500000445,00030,101,2026-05-15,460,DAL1,0001,B36436,SYSTEM,4500000445
5000002784,2026,4500000445,00030,101,2026-05-28,674,DAL1,REC1,B73733,SYSTEM,4500000445
5000002785,2026,4500000445,00040,101,2026-04-13,217,MTY1,REC1,,SYSTEM,4500000445
5000002786,2026,4500000445,00040,103,2026-04-17,730,MTY1,0001,,SYSTEM,4500000445
5000002787,2026,4500000445,00040,101,2026-04-21,79,MTY1,0001,,WHUSER2,4500000445
5000002788,2026,4500000445,00050,101,2026-05-22,12,KCH1,0001,,WHUSER1,4500000445
5000002789,2026,4500000445,00050,101,2026-04-27,211,KCH1,0001,,SYSTEM,4500000445
5000002790,2026,4500000445,00060,101,2026-04-28,117,KCH1,0001,,WHUSER2,4500000445
5000002791,2026,4500000445,00070,101,2026-03-23,169,AUS1,0001,,WHUSER2,4500000445
5000002792,2026,4500000446,00020,101,2026-05-29,779,PHX1,0001,,SYSTEM,4500000446
5000002793,2026,4500000446,00020,101,2026-05-26,368,PHX1,0001,,WHUSER2,4500000446
5000002794,2026,4500000446,00020,101,2026-05-27,708,PHX1,0001,,WHUSER1,4500000446
5000002795,2026,4500000446,00050,101,2026-05-25,92,MTY1,0001,,WHUSER1,4500000446
5000002796,2026,4500000447,00010,101,2026-04-26,2,PHX1,REC1,,WHUSER1,4500000447
5000002797,2026,4500000447,00010,101,2026-04-24,71,PHX1,0001,,RFSCAN,4500000447
5000002798,2026,4500000447,00020,105,2026-06-03,23,PHX1,0001,,SYSTEM,4500000447
5000002799,2026,4500000447,00030,101,2026-04-10,100,DAL1,0001,,WHUSER1,4500000447
5000002800,2026,4500000447,00040,101,2026-05-26,45,AUS1,0001,,WHUSER1,4500000447
5000002801,2026,4500000447,00040,101,2026-05-23,216,AUS1,0001,,WHUSER1,4500000447
5000002802,2026,4500000447,00040,101,2026-05-16,483,AUS1,0001,,RFSCAN,4500000447
5000002803,2026,4500000447,00050,101,2026-05-01,15,AUS1,0001,,WHUSER2,4500000447
5000002804,2026,4500000447,00060,101,2026-05-21,2,AUS1,0001,,RFSCAN,4500000447
5000002805,2026,4500000447,00060,101,2026-05-16,3,AUS1,0001,,WHUSER1,4500000447
5000002806,2026,4500000447,00060,101,2026-05-28,5,AUS1,0001,,WHUSER1,4500000447
5000002807,2026,4500000448,00010,101,2026-05-26,6,KCH1,0001,,RFSCAN,4500000448
5000002808,2026,4500000448,00010,101,2026-03-01,5,KCH1,0001,,WHUSER2,4500000448
5000002809,2026,4500000448,00010,101,2026-03-12,5,KCH1,0001,,WHUSER1,4500000448
5000002810,2026,4500000448,00020,101,2026-04-28,37,AUS1,0001,,WHUSER1,4500000448
5000002811,2026,4500000448,00020,101,2026-04-29,430,AUS1,0001,,SYSTEM,4500000448
5000002812,2026,4500000448,00030,103,2026-05-18,57,DAL1,0001,B67343,SYSTEM,4500000448
5000002813,2026,4500000448,00030,105,2026-05-12,221,DAL1,0001,B53865,SYSTEM,4500000448
5000002814,2026,4500000448,00040,101,2026-05-07,10,KCH1,REC1,B17498,WHUSER1,4500000448
5000002815,2026,4500000449,00010,101,2026-04-05,30,MTY1,0001,,RFSCAN,4500000449
5000002816,2026,4500000449,00020,101,2026-02-21,27,KCH1,0001,B41018,SYSTEM,4500000449
5000002817,2026,4500000449,00020,101,2026-03-08,16,KCH1,0001,B37381,RFSCAN,4500000449
5000002818,2026,4500000449,00020,101,2026-02-22,81,KCH1,0001,B77430,WHUSER2,4500000449
5000002819,2026,4500000449,00030,101,2026-05-11,49,MTY1,0001,,SYSTEM,4500000449
5000002820,2026,4500000449,00040,101,2026-03-26,982,PHX1,0001,,RFSCAN,4500000449
5000002821,2026,4500000449,00050,101,2026-05-17,84,PHX1,0001,,SYSTEM,4500000449
5000002822,2026,4500000449,00050,103,2026-05-09,16,PHX1,0001,,WHUSER1,4500000449
5000002823,2026,4500000449,00050,101,2026-03-10,104,PHX1,0001,,SYSTEM,4500000449
5000002824,2026,4500000450,00040,101,2026-05-20,6,DAL1,0001,,WHUSER1,4500000450
5000002825,2026,4500000451,00010,101,2026-05-05,5,PHX1,0001,,WHUSER1,4500000451
5000002826,2026,4500000451,00010,101,2026-04-28,2,PHX1,REC1,,WHUSER1,4500000451
5000002827,2026,4500000451,00010,101,2026-05-17,5,PHX1,0001,,RFSCAN,4500000451
5000002828,2026,4500000451,00030,101,2026-05-09,51,AUS1,0001,,WHUSER2,4500000451
5000002829,2026,4500000451,00030,101,2026-05-20,136,AUS1,0001,,SYSTEM,4500000451
5000002830,2026,4500000452,00010,101,2026-05-01,620,PHX1,0001,,SYSTEM,4500000452
5000002831,2026,4500000452,00030,101,2026-05-18,60,PHX1,0001,,WHUSER2,4500000452
5000002832,2026,4500000452,00050,101,2026-05-08,83,KCH1,REC1,,WHUSER2,4500000452
5000002833,2026,4500000452,00050,101,2026-06-02,23,KCH1,0001,,SYSTEM,4500000452
5000002834,2026,4500000452,00070,101,2026-05-25,500,MTY1,0001,B49568,RFSCAN,4500000452
5000002835,2026,4500000453,00010,101,2026-05-17,25,AUS1,0001,B94627,WHUSER1,4500000453
5000002836,2026,4500000453,00010,101,2026-05-28,7,AUS1,0001,B97726,WHUSER1,4500000453
5000002837,2026,4500000453,00010,101,2026-05-28,50,AUS1,REC1,B60309,WHUSER1,4500000453
5000002838,2026,4500000453,00020,101,2026-05-02,251,DAL1,0001,,WHUSER1,4500000453
5000002839,2026,4500000453,00020,103,2026-05-17,411,DAL1,REC1,,RFSCAN,4500000453
5000002840,2026,4500000453,00020,101,2026-05-18,399,DAL1,0001,,SYSTEM,4500000453
5000002841,2026,4500000453,00030,101,2026-05-29,38,MTY1,0001,,WHUSER2,4500000453
5000002842,2026,4500000453,00030,101,2026-05-27,386,MTY1,0001,,SYSTEM,4500000453
5000002843,2026,4500000453,00030,101,2026-05-29,108,MTY1,REC1,,WHUSER2,4500000453
5000002844,2026,4500000453,00040,101,2026-05-08,448,AUS1,0001,,RFSCAN,4500000453
5000002845,2026,4500000453,00040,101,2026-05-10,496,AUS1,0001,,WHUSER2,4500000453
5000002846,2026,4500000453,00050,101,2026-06-13,27,DAL1,0001,B82947,SYSTEM,4500000453
5000002847,2026,4500000453,00050,101,2026-06-11,17,DAL1,0001,B87934,WHUSER1,4500000453
5000002848,2026,4500000453,00050,101,2026-05-12,76,DAL1,0001,B79189,WHUSER1,4500000453
5000002849,2026,4500000454,00010,101,2026-05-20,29,DAL1,0001,,WHUSER1,4500000454
5000002850,2026,4500000454,00020,101,2026-05-25,811,PHX1,0001,B13122,SYSTEM,4500000454
5000002851,2026,4500000455,00010,101,2026-05-28,310,DAL1,0001,,SYSTEM,4500000455
5000002852,2026,4500000455,00010,101,2026-02-11,1690,DAL1,0001,,SYSTEM,4500000455
5000002853,2026,4500000455,00020,101,2026-06-04,13,MTY1,0001,,SYSTEM,4500000455
5000002854,2026,4500000455,00030,101,2026-05-25,1921,MTY1,0001,,WHUSER2,4500000455
5000002855,2026,4500000455,00040,101,2026-04-02,42,PHX1,0001,,SYSTEM,4500000455
5000002856,2026,4500000456,00010,101,2026-05-11,1,AUS1,0001,,SYSTEM,4500000456
5000002857,2026,4500000456,00010,101,2026-05-17,8,AUS1,0001,,RFSCAN,4500000456
5000002858,2026,4500000456,00020,101,2026-05-15,27,PHX1,REC1,,WHUSER2,4500000456
5000002859,2026,4500000456,00030,101,2026-05-28,40,AUS1,0001,,WHUSER1,4500000456
5000002860,2026,4500000457,00010,122,2026-05-10,1500,MTY1,REC1,B76899,WHUSER1,4500000457
5000002861,2026,4500000457,00010,101,2026-05-21,1500,MTY1,0001,B18758,WHUSER1,4500000457
5000002862,2026,4500000457,00020,101,2026-05-20,153,KCH1,0001,,WHUSER1,4500000457
5000002863,2026,4500000457,00040,101,2026-04-24,288,MTY1,0001,,WHUSER2,4500000457
5000002864,2026,4500000457,00040,101,2026-05-24,449,MTY1,0001,,WHUSER1,4500000457
5000002865,2026,4500000457,00060,101,2026-05-11,185,DAL1,0001,,RFSCAN,4500000457
5000002866,2026,4500000457,00060,103,2026-05-03,32,DAL1,0001,,RFSCAN,4500000457
5000002867,2026,4500000457,00060,101,2026-05-05,539,DAL1,0001,,WHUSER1,4500000457
5000002868,2026,4500000458,00010,101,2026-05-03,567,AUS1,REC1,,RFSCAN,4500000458
5000002869,2026,4500000458,00020,101,2026-04-27,564,AUS1,REC1,,RFSCAN,4500000458
5000002870,2026,4500000458,00020,101,2026-05-11,87,AUS1,0001,,WHUSER1,4500000458
5000002871,2026,4500000458,00020,101,2026-04-28,951,AUS1,0001,,WHUSER1,4500000458
5000002872,2026,4500000458,00030,101,2026-05-26,1,PHX1,0001,B81373,RFSCAN,4500000458
5000002873,2026,4500000458,00030,101,2026-03-23,9,PHX1,0001,B33924,WHUSER2,4500000458
5000002874,2026,4500000459,00010,101,2026-03-17,1,AUS1,0001,,WHUSER1,4500000459
5000002875,2026,4500000459,00010,105,2026-03-25,7,AUS1,REC1,,RFSCAN,4500000459
5000002876,2026,4500000459,00010,101,2026-03-12,7,AUS1,0001,,SYSTEM,4500000459
5000002877,2026,4500000459,00020,101,2026-05-09,4000,KCH1,0001,B80440,RFSCAN,4500000459
5000002878,2026,4500000460,00010,101,2026-05-20,70,AUS1,REC1,,RFSCAN,4500000460
5000002879,2026,4500000460,00010,101,2026-05-23,408,AUS1,0001,,RFSCAN,4500000460
5000002880,2026,4500000460,00010,101,2026-05-23,2435,AUS1,0001,,SYSTEM,4500000460
5000002881,2026,4500000461,00020,101,2026-05-06,569,KCH1,0001,,WHUSER2,4500000461
5000002882,2026,4500000461,00060,101,2026-05-02,29,MTY1,0001,B60342,SYSTEM,4500000461
5000002883,2026,4500000462,00010,101,2026-04-02,27,PHX1,0001,,WHUSER2,4500000462
5000002884,2026,4500000462,00010,101,2026-04-16,49,PHX1,0001,,WHUSER1,4500000462
5000002885,2026,4500000462,00020,101,2026-05-20,1283,MTY1,0001,,WHUSER2,4500000462
5000002886,2026,4500000462,00030,101,2026-03-22,145,AUS1,0001,,WHUSER1,4500000462
