asn_number,po_number,item_number,schedule_line,supplier_id,shipped_qty,ship_date,expected_delivery_date,carrier,tracking_number,status,last_status_update
ASN00001731,4500000428,00050,0001,S100035,9,2026-05-23,2026-05-24,Supplier Truck,D443F333-D7C,IN_TRANSIT,2026-05-24
ASN00001732,4500000428,00070,0001,S100035,1,2026-05-28,2026-06-27,DHL,BCF04628-DB4,DELAYED,2026-05-27
ASN00001733,4500000428,00070,0002,S100035,2,2026-05-25,2026-06-12,Local Carrier,FB7D51F4-2ED,DELAYED,2026-05-25
ASN00001734,4500000428,00070,0003,S100035,1,2026-05-24,2026-06-14,Supplier Truck,5029332D-3E6,DELIVERED,2026-05-26
ASN00001735,4500000429,00010,0001,S100005,23,2026-05-26,2026-06-10,Maersk,2B758E19-42B,IN_TRANSIT,2026-05-28
ASN00001736,4500000429,00010,0002,S100005,65,2026-05-28,2026-06-16,DHL,CFEFA77A-65D,DELIVERED,2026-05-28
ASN00001737,4500000429,00020,0001,S100005,529,2026-05-24,2026-05-26,FedEx,66F34F12-4A9,IN_TRANSIT,2026-05-28
ASN00001738,4500000429,00030,0001,S100005,225,,2026-06-05,FedEx,A511FCCF-7B8,NOT_SHIPPED,2026-05-28
ASN00001739,4500000429,00040,0001,S100005,23,2026-05-20,2026-06-16,Local Carrier,02A45A5E-4AE,DELIVERED,2026-05-27
ASN00001740,4500000430,00010,0002,S100018,3,2026-05-26,2026-06-11,Supplier Truck,4710FBFC-7D1,DELIVERED,2026-05-27
ASN00001741,4500000430,00010,0003,S100018,1,2026-05-22,2026-06-13,Maersk,2C3AD027-19A,IN_TRANSIT,2026-05-27
ASN00001742,4500000431,00010,0001,S100008,44,,2026-06-06,DHL,9A1CB7CF-9C2,PENDING_PICKUP,2026-05-23
ASN00001743,4500000431,00020,0001,S100008,17,2026-05-28,2026-06-23,Local Carrier,C5EB2203-A78,DELAYED,2026-05-24
ASN00001744,4500000431,00020,0002,S100008,65,2026-05-20,2026-06-04,FedEx,A09DA0FD-845,IN_TRANSIT,2026-05-27
ASN00001745,4500000432,00010,0002,S100025,3,2026-05-26,2026-06-05,DHL,6CBB5C2C-A04,DELAYED,2026-05-26
ASN00001746,4500000432,00020,0001,S100025,18,2026-05-21,2026-05-30,Supplier Truck,A2EAB7EB-1E2,IN_TRANSIT,2026-05-27
ASN00001747,4500000432,00020,0002,S100025,34,,2026-05-29,UPS,B9FB3746-1FA,NOT_SHIPPED,2026-05-27
ASN00001748,4500000432,00030,0001,S100025,205,2026-05-28,2026-05-29,Supplier Truck,D2B94919-9E0,IN_TRANSIT,2026-05-23
ASN00001749,4500000433,00030,0002,S100004,44,,2026-06-12,Maersk,A548CE89-1A9,PENDING_PICKUP,2026-05-27
ASN00001750,4500000433,00030,0003,S100004,28,2026-05-21,2026-05-25,UPS,CB2C3350-C9B,IN_TRANSIT,2026-05-24
ASN00001751,4500000433,00050,0001,S100004,17,2026-05-25,2026-06-03,Maersk,11387B0F-A64,IN_TRANSIT,2026-05-25
ASN00001752,4500000433,00050,0002,S100004,62,2026-05-28,2026-06-10,Supplier Truck,2A820C09-E31,IN_TRANSIT,2026-05-27
ASN00001753,4500000434,00010,0001,S100034,163,2026-05-24,2026-06-02,DHL,323E5A42-69A,IN_TRANSIT,2026-05-24
ASN00001754,4500000434,00010,0002,S100034,795,,2026-05-24,Supplier Truck,D6D55BFB-F3B,PENDING_PICKUP,2026-05-24
ASN00001755,4500000434,00010,0003,S100034,117,2026-05-22,2026-06-16,Supplier Truck,E5BB4BA0-0EC,DELIVERED,2026-05-28
ASN00001756,4500000434,00020,0001,S100034,2,,2026-05-25,Local Carrier,471EDD78-C78,PENDING_PICKUP,2026-05-28
ASN00001757,4500000434,00040,0003,S100034,1,2026-05-24,2026-06-13,Local Carrier,3201FD4D-FB2,CUSTOMS_HOLD,2026-05-25
ASN00001758,4500000434,00050,0001,S100034,1,2026-05-23,2026-06-15,Local Carrier,3E3F6177-7C6,IN_TRANSIT,2026-05-26
ASN00001759,4500000434,00050,0002,S100034,2,,2026-06-13,Local Carrier,7C799F49-1CA,NOT_SHIPPED,2026-05-27
ASN00001760,4500000435,00010,0001,S100042,177,2026-05-24,2026-05-29,Supplier Truck,84A9B813-552,IN_TRANSIT,2026-05-24
ASN00001761,4500000435,00010,0002,S100042,58,2026-05-21,2026-06-10,DHL,CE828DAF-D0D,IN_TRANSIT,2026-05-26
ASN00001762,4500000435,00020,0001,S100042,1044,,2026-06-09,Supplier Truck,9F4D42F1-1E7,NOT_SHIPPED,2026-05-25
ASN00001763,4500000435,00030,0002,S100042,221,2026-05-20,2026-05-27,Local Carrier,20816119-64E,IN_TRANSIT,2026-05-24
ASN00001764,4500000435,00040,0002,S100042,20,2026-05-25,2026-06-14,FedEx,D70DEEC2-BE3,DELAYED,2026-05-26
ASN00001765,4500000436,00010,0001,S100033,5,2026-05-24,2026-06-15,Local Carrier,DE0A6D61-979,IN_TRANSIT,2026-05-24
ASN00001766,4500000436,00010,0002,S100033,2,2026-05-28,2026-06-07,Local Carrier,3707D34D-EE8,DELAYED,2026-05-23
ASN00001767,4500000436,00010,0003,S100033,2,,2026-06-17,FedEx,71C48D4A-233,PENDING_PICKUP,2026-05-24
ASN00001768,4500000436,00020,0001,S100033,1372,2026-05-20,2026-06-16,DHL,8847976C-6AC,IN_TRANSIT,2026-05-26
ASN00001769,4500000437,00010,0001,S100048,63,2026-05-26,2026-06-14,Local Carrier,F0B21FDF-2FC,IN_TRANSIT,2026-05-25
ASN00001770,4500000437,00010,0002,S100048,222,,2026-05-25,Supplier Truck,4B83FA9A-7E1,PENDING_PICKUP,2026-05-25
ASN00001771,4500000437,00020,0002,S100048,27,,2026-06-07,DHL,A94FB201-737,NOT_SHIPPED,2026-05-25
ASN00001772,4500000437,00020,0003,S100048,66,2026-05-21,2026-06-14,UPS,DC9BE18D-A8B,IN_TRANSIT,2026-05-23
ASN00001773,4500000437,00030,0001,S100048,6,2026-05-23,2026-06-01,UPS,2AC7C1EA-BDB,IN_TRANSIT,2026-05-23
ASN00001774,4500000437,00040,0001,S100048,2,,2026-06-02,Local Carrier,D53F6217-6DF,NOT_SHIPPED,2026-05-25
ASN00001775,4500000437,00040,0002,S100048,1,2026-05-19,2026-06-03,Maersk,BB59F4E0-B08,DELAYED,2026-05-24
ASN00001776,4500000437,00050,0002,S100048,31,2026-05-18,2026-06-26,FedEx,E0E21DD4-ADB,DELAYED,2026-05-26
ASN00001777,4500000438,00010,0001,S100050,19,,2026-05-31,UPS,87F11D7E-D1B,NOT_SHIPPED,2026-05-27
ASN00001778,4500000438,00010,0002,S100050,38,,2026-06-17,Supplier Truck,9F40AA48-BEC,NOT_SHIPPED,2026-05-25
ASN00001779,4500000438,00020,0001,S100050,46,2026-05-24,2026-06-26,DHL,3CAFF05F-CA2,CUSTOMS_HOLD,2026-05-24
ASN00001780,4500000438,00020,0002,S100050,114,2026-05-22,2026-06-13,DHL,9FDEFAD6-23A,DELIVERED,2026-05-28
ASN00001781,4500000439,00010,0001,S100042,1,2026-05-25,2026-06-23,Maersk,F486306F-0C6,CUSTOMS_HOLD,2026-05-24
ASN00001782,4500000439,00020,0002,S100042,9,2026-05-19,2026-06-13,Local Carrier,02169B1C-523,DELAYED,2026-05-26
ASN00001783,4500000439,00030,0001,S100042,13,2026-05-28,2026-05-25,FedEx,80118EDF-296,DELIVERED,2026-05-27
ASN00001784,4500000439,00040,0002,S100042,8,2026-05-19,2026-05-28,DHL,5636D5AB-BD6,DELIVERED,2026-05-27
ASN00001785,4500000439,00050,0001,S100042,669,2026-05-19,2026-05-30,DHL,CF826A3B-7B7,DELIVERED,2026-05-28
ASN00001786,4500000439,00050,0002,S100042,849,2026-05-25,2026-05-26,Local Carrier,B97D9252-A42,IN_TRANSIT,2026-05-28
ASN00001787,4500000440,00010,0002,S100019,31,2026-05-19,2026-05-28,Maersk,F5BF4C3A-93B,IN_TRANSIT,2026-05-25
ASN00001788,4500000440,00020,0002,S100019,237,2026-05-22,2026-06-22,DHL,527BC479-55E,DELAYED,2026-05-28
ASN00001789,4500000441,00030,0001,S100020,55,,2026-06-10,Maersk,1B8799EF-68B,CANCELLED,2026-05-25
ASN00001790,4500000441,00070,0002,S100020,11,2026-05-28,2026-06-27,Supplier Truck,D95C0913-C0D,DELAYED,2026-05-26
ASN00001791,4500000441,00070,0003,S100020,57,2026-05-26,2026-06-26,Maersk,2085CD9E-49A,DELAYED,2026-05-28
ASN00001792,4500000442,00010,0001,S100010,32,2026-05-25,2026-05-26,FedEx,581D270D-016,IN_TRANSIT,2026-05-24
ASN00001793,4500000442,00010,0002,S100010,286,,2026-05-28,Supplier Truck,52A9AB58-87F,NOT_SHIPPED,2026-05-28
ASN00001794,4500000443,00020,0001,S100025,1,2026-05-20,2026-06-10,FedEx,19E98022-B87,IN_TRANSIT,2026-05-26
ASN00001795,4500000444,00020,0001,S100009,1,2026-05-27,2026-06-06,Maersk,54E88115-E38,CUSTOMS_HOLD,2026-05-25
ASN00001796,4500000444,00030,0002,S100009,1838,2026-05-25,2026-06-11,Supplier Truck,5799C5B1-318,DELAYED,2026-05-24
ASN00001797,4500000445,00010,0001,S100017,1,2026-05-21,2026-05-29,DHL,594536A6-245,IN_TRANSIT,2026-05-24
ASN00001798,4500000445,00020,0002,S100017,18,2026-05-21,2026-06-17,FedEx,0D77FD5F-479,IN_TRANSIT,2026-05-27
ASN00001799,4500000445,00020,0003,S100017,142,2026-05-25,2026-06-02,Maersk,21D6C196-EB9,IN_TRANSIT,2026-05-23
ASN00001800,4500000445,00040,0002,S100017,451,2026-05-18,2026-06-06,UPS,EB1F5B53-8C7,IN_TRANSIT,2026-05-23
ASN00001801,4500000445,00040,0003,S100017,1068,,2026-06-11,FedEx,AC4AD0CA-C96,PENDING_PICKUP,2026-05-23
ASN00001802,4500000445,00050,0002,S100017,150,2026-05-26,2026-05-25,DHL,088740CD-71D,IN_TRANSIT,2026-05-23
ASN00001803,4500000445,00060,0001,S100017,15,2026-05-19,2026-06-11,Supplier Truck,174CC469-DFC,IN_TRANSIT,2026-05-25
ASN00001804,4500000445,00070,0001,S100017,280,,2026-05-27,Maersk,D2B1C1C2-221,CANCELLED,2026-05-24
ASN00001805,4500000446,00010,0002,S100008,159,,2026-06-08,UPS,BEEE3E11-64F,NOT_SHIPPED,2026-05-27
ASN00001806,4500000446,00020,0003,S100008,91,2026-05-28,2026-06-01,DHL,32FDF2C8-E4C,IN_TRANSIT,2026-05-24
ASN00001807,4500000446,00030,0001,S100008,26,2026-05-22,2026-06-06,Local Carrier,9691E0EF-1B8,DELAYED,2026-05-24
ASN00001808,4500000447,00020,0001,S100014,6,,2026-06-14,FedEx,86BFB27F-E44,PENDING_PICKUP,2026-05-24
ASN00001809,4500000447,00040,0002,S100014,47,2026-05-27,2026-06-13,Local Carrier,D23BB030-C50,IN_TRANSIT,2026-05-28
ASN00001810,4500000447,00040,0003,S100014,127,2026-05-21,2026-06-15,Local Carrier,034985F8-C35,IN_TRANSIT,2026-05-24
ASN00001811,4500000447,00050,0001,S100014,4,2026-05-27,2026-06-01,UPS,73B9E271-700,IN_TRANSIT,2026-05-27
ASN00001812,4500000447,00060,0003,S100014,4,2026-05-24,2026-06-12,FedEx,0C6A805E-9EB,IN_TRANSIT,2026-05-28
ASN00001813,4500000448,00010,0001,S100034,1,2026-05-26,2026-06-11,FedEx,C1C6B1D9-F04,IN_TRANSIT,2026-05-26
ASN00001814,4500000448,00010,0003,S100034,1,,2026-05-30,Supplier Truck,DB852730-388,NOT_SHIPPED,2026-05-25
ASN00001815,4500000448,00030,0001,S100034,6,2026-05-25,2026-06-14,Supplier Truck,5BD8B7C0-DAD,IN_TRANSIT,2026-05-27
ASN00001816,4500000449,00020,0002,S100007,10,2026-05-26,2026-06-07,Maersk,4019504C-2D3,IN_TRANSIT,2026-05-28
ASN00001817,4500000449,00040,0001,S100007,394,2026-05-27,2026-05-28,Local Carrier,9E63C8B7-F70,IN_TRANSIT,2026-05-28
ASN00001818,4500000449,00050,0001,S100007,1,,2026-05-30,UPS,48177BB5-8B3,PENDING_PICKUP,2026-05-27
ASN00001819,4500000449,00050,0003,S100007,24,,2026-06-09,Local Carrier,EA89E849-387,NOT_SHIPPED,2026-05-28
ASN00001820,4500000450,00010,0001,S100018,213,2026-05-20,2026-06-01,DHL,0F65B843-D9C,DELIVERED,2026-05-28
ASN00001821,4500000450,00030,0002,S100018,16,2026-05-21,2026-06-14,UPS,D0AB86D9-7C8,IN_TRANSIT,2026-05-24
ASN00001822,4500000450,00030,0003,S100018,39,,2026-05-30,Maersk,C386DC1F-F9D,NOT_SHIPPED,2026-05-25
ASN00001823,4500000450,00040,0001,S100018,3,,2026-06-17,Maersk,8CD697F2-984,PENDING_PICKUP,2026-05-24
ASN00001824,4500000451,00010,0003,S100032,3,2026-05-21,2026-05-27,DHL,356C6E72-7B9,DELIVERED,2026-05-25
ASN00001825,4500000451,00020,0001,S100032,13,,2026-05-26,FedEx,3F541F58-EAE,PENDING_PICKUP,2026-05-27
ASN00001826,4500000451,00020,0002,S100032,1,2026-05-25,2026-06-10,UPS,2D2C745B-E6B,IN_TRANSIT,2026-05-27
ASN00001827,4500000451,00020,0003,S100032,24,2026-05-22,2026-06-10,Maersk,DE3E05AE-D8B,IN_TRANSIT,2026-05-23
ASN00001828,4500000451,00030,0002,S100032,7,,2026-06-16,Maersk,5CDA5802-EA0,NOT_SHIPPED,2026-05-23
ASN00001829,4500000451,00030,0003,S100032,20,2026-05-23,2026-06-12,Supplier Truck,2BFEFE84-E9E,DELAYED,2026-05-24
ASN00001830,4500000452,00020,0001,S100010,20,2026-05-25,2026-06-13,DHL,5E5749D5-E26,DELAYED,2026-05-25
ASN00001831,4500000452,00030,0002,S100010,101,2026-05-23,2026-06-13,Supplier Truck,C9F60539-96C,IN_TRANSIT,2026-05-26
ASN00001832,4500000452,00040,0003,S100010,25,2026-05-20,2026-06-08,Local Carrier,01829C68-98F,CUSTOMS_HOLD,2026-05-28
ASN00001833,4500000452,00060,0001,S100010,387,2026-05-28,2026-06-16,FedEx,90190724-B9F,DELIVERED,2026-05-24
ASN00001834,4500000453,00010,0001,S100026,2,,2026-06-15,Maersk,7DB27BBD-6E8,NOT_SHIPPED,2026-05-26
ASN00001835,4500000453,00010,0002,S100026,14,2026-05-28,2026-06-11,FedEx,12D10D12-2F8,IN_TRANSIT,2026-05-24
ASN00001836,4500000453,00030,0002,S100026,129,2026-05-25,2026-06-14,UPS,A2275520-EC7,DELAYED,2026-05-23
ASN00001837,4500000453,00030,0003,S100026,670,,2026-05-25,FedEx,F1561F06-9B3,PENDING_PICKUP,2026-05-23
ASN00001838,4500000453,00040,0001,S100026,13,,2026-05-24,Maersk,6989322F-358,NOT_SHIPPED,2026-05-23
ASN00001839,4500000453,00040,0002,S100026,15,2026-05-28,2026-06-10,FedEx,F60DEF9C-FBC,IN_TRANSIT,2026-05-25
ASN00001840,4500000453,00050,0002,S100026,1,,2026-06-06,FedEx,91EB3223-165,CANCELLED,2026-05-27
ASN00001841,4500000453,00050,0003,S100026,44,,2026-05-31,Maersk,5C217D78-306,PENDING_PICKUP,2026-05-24
ASN00001842,4500000454,00010,0001,S100002,1,2026-05-20,2026-05-26,UPS,5C60D29A-749,IN_TRANSIT,2026-05-26
ASN00001843,4500000454,00020,0001,S100002,162,2026-05-21,2026-06-06,Maersk,41121087-F77,DELAYED,2026-05-25
ASN00001844,4500000454,00030,0002,S100002,592,2026-05-20,2026-05-31,Local Carrier,F96B7907-A05,IN_TRANSIT,2026-05-27
ASN00001845,4500000455,00030,0001,S100023,818,2026-05-23,2026-06-04,DHL,A9D8B55F-61A,DELAYED,2026-05-23
ASN00001846,4500000455,00040,0001,S100023,6,2026-05-28,2026-06-06,UPS,D1BAC7E7-A5D,IN_TRANSIT,2026-05-23
ASN00001847,4500000456,00040,0001,S100025,872,2026-05-19,2026-06-09,DHL,5B4B0ADA-A06,IN_TRANSIT,2026-05-28
ASN00001848,4500000457,00030,0003,S100034,427,2026-05-25,2026-06-05,Local Carrier,6C5D3413-89C,IN_TRANSIT,2026-05-28
ASN00001849,4500000457,00040,0002,S100034,144,,2026-05-25,Supplier Truck,AF2EF2A9-007,PENDING_PICKUP,2026-05-23
ASN00001850,4500000457,00050,0001,S100034,171,2026-05-21,2026-05-28,Maersk,1D567992-7A4,IN_TRANSIT,2026-05-23
ASN00001851,4500000457,00060,0001,S100034,7,,2026-06-10,Supplier Truck,465DAC54-4B6,PENDING_PICKUP,2026-05-28
ASN00001852,4500000458,00020,0002,S100035,5,2026-05-18,2026-06-08,Maersk,0D9E644A-A66,DELIVERED,2026-05-24
ASN00001853,4500000459,00010,0003,S100019,1,,2026-06-16,Local Carrier,7465C5CC-184,NOT_SHIPPED,2026-05-24
ASN00001854,4500000460,00010,0003,S100021,79,2026-05-25,2026-06-08,Supplier Truck,ACF7E7AC-13C,IN_TRANSIT,2026-05-23
ASN00001855,4500000460,00020,0002,S100021,1,2026-05-26,2026-06-26,UPS,A1C9B87F-B8E,CUSTOMS_HOLD,2026-05-27
ASN00001856,4500000460,00020,0003,S100021,555,,2026-06-13,UPS,0CD647A9-E8D,NOT_SHIPPED,2026-05-26
ASN00001857,4500000461,00010,0001,S100035,36,2026-05-24,2026-06-27,Supplier Truck,F75318CE-C45,DELAYED,2026-05-23
ASN00001858,4500000461,00010,0003,S100035,68,2026-05-26,2026-06-08,FedEx,AA20CD4E-C1C,CUSTOMS_HOLD,2026-05-25
ASN00001859,4500000461,00020,0001,S100035,35,2026-05-24,2026-06-06,Supplier Truck,EA973A81-8FE,DELIVERED,2026-05-25
ASN00001860,4500000461,00030,0001,S100035,36,2026-05-28,2026-06-08,FedEx,7686A241-F07,IN_TRANSIT,2026-05-26
ASN00001861,4500000461,00030,0002,S100035,658,2026-05-18,2026-06-17,UPS,D0E816C7-9E2,IN_TRANSIT,2026-05-26
ASN00001862,4500000461,00030,0003,S100035,1407,2026-05-25,2026-06-26,Maersk,04AF2FE1-B4C,DELAYED,2026-05-23
ASN00001863,4500000461,00040,0002,S100035,6,,2026-06-04,Supplier Truck,9CDA6932-6E5,CANCELLED,2026-05-23
ASN00001864,4500000461,00040,0003,S100035,9,2026-05-19,2026-06-01,UPS,D3746182-FEE,DELIVERED,2026-05-27
ASN00001865,4500000461,00050,0001,S100035,200,2026-05-20,2026-06-13,DHL,CC992F3E-849,IN_TRANSIT,2026-05-28
ASN00001866,4500000461,00060,0001,S100035,1,2026-05-21,2026-06-08,Local Carrier,0C48454B-E2B,IN_TRANSIT,2026-05-26
ASN00001867,4500000462,00010,0001,S100038,7,2026-05-22,2026-05-31,Supplier Truck,5C289857-381,DELIVERED,2026-05-24
ASN00001868,4500000462,00010,0002,S100038,1,,2026-06-06,Local Carrier,1AE7B3B6-F4C,NOT_SHIPPED,2026-05-25
ASN00001869,4500000462,00040,0001,S100038,176,2026-05-24,2026-06-07,Local Carrier,834C6FBE-51B,IN_TRANSIT,2026-05-26
ASN00001870,4500000462,00060,0001,S100038,27,2026-05-24,2026-05-26,Maersk,B8748C05-BDB,IN_TRANSIT,2026-05-27
ASN00001871,4500000462,00070,0001,S100038,30,2026-05-23,2026-06-06,UPS,7B2BE5C7-BE3,IN_TRANSIT,2026-05-24
ASN00001872,4500000463,00010,0001,S100017,234,2026-05-23,2026-06-19,UPS,34F45007-336,DELAYED,2026-05-28
ASN00001873,4500000463,00020,0002,S100017,9,2026-05-24,2026-06-05,Maersk,08960DBC-39A,IN_TRANSIT,2026-05-27
ASN00001874,4500000463,00030,0001,S100017,216,2026-05-22,2026-05-25,Maersk,8279357C-A42,IN_TRANSIT,2026-05-26
ASN00001875,4500000463,00040,0001,S100017,594,2026-05-25,2026-06-04,UPS,609A5FE3-FB3,IN_TRANSIT,2026-05-24
ASN00001876,4500000465,00020,0001,S100002,42,2026-05-22,2026-06-11,UPS,87B8AD8E-983,CUSTOMS_HOLD,2026-05-27
ASN00001877,4500000465,00020,0002,S100002,23,2026-05-27,2026-06-03,Local Carrier,AE29A66B-A12,DELAYED,2026-05-27
ASN00001878,4500000465,00040,0001,S100002,968,,2026-05-26,UPS,C572F328-173,PENDING_PICKUP,2026-05-23
ASN00001879,4500000466,00020,0001,S100037,1,2026-05-22,2026-06-02,DHL,B2C2D115-D74,DELIVERED,2026-05-27
ASN00001880,4500000466,00020,0002,S100037,4,2026-05-21,2026-06-11,FedEx,963A4328-37E,IN_TRANSIT,2026-05-24
ASN00001881,4500000466,00030,0001,S100037,5,2026-05-22,2026-05-31,Maersk,8161F0C7-543,IN_TRANSIT,2026-05-28
ASN00001882,4500000466,00030,0002,S100037,6,2026-05-21,2026-05-25,FedEx,000DAA15-63C,IN_TRANSIT,2026-05-26
ASN00001883,4500000466,00040,0001,S100037,1,2026-05-27,2026-05-29,Local Carrier,B9E0A693-897,DELIVERED,2026-05-24
ASN00001884,4500000468,00010,0002,S100018,1776,2026-05-18,2026-06-24,FedEx,45239FDD-997,CUSTOMS_HOLD,2026-05-23
ASN00001885,4500000469,00010,0002,S100008,7,2026-05-21,2026-06-11,UPS,CE47D124-062,CUSTOMS_HOLD,2026-05-28
ASN00001886,4500000469,00020,0002,S100008,12,2026-05-19,2026-06-01,Local Carrier,F11DB5A5-7F2,IN_TRANSIT,2026-05-24
ASN00001887,4500000470,00010,0001,S100019,254,,2026-05-25,UPS,1957CF01-5B6,NOT_SHIPPED,2026-05-28
ASN00001888,4500000470,00010,0002,S100019,34,,2026-05-31,UPS,B68C0A58-936,PENDING_PICKUP,2026-05-23
ASN00001889,4500000470,00040,0002,S100019,46,2026-05-20,2026-06-01,UPS,4FE7B752-B81,DELIVERED,2026-05-28
ASN00001890,4500000470,00040,0003,S100019,171,2026-05-28,2026-06-11,Supplier Truck,FFDFA389-B8C,DELIVERED,2026-05-27
ASN00001891,4500000471,00020,0003,S100014,13,2026-05-27,2026-06-02,Supplier Truck,66C5D5D7-F52,IN_TRANSIT,2026-05-26
ASN00001892,4500000471,00030,0001,S100014,1,,2026-06-10,FedEx,9E5625F2-7EF,NOT_SHIPPED,2026-05-24
ASN00001893,4500000471,00030,0002,S100014,1,2026-05-25,2026-06-04,Local Carrier,9C9A9583-6A6,IN_TRANSIT,2026-05-26
ASN00001894,4500000471,00060,0001,S100014,4,,2026-05-27,Local Carrier,54C5FF2A-4E1,NOT_SHIPPED,2026-05-26
ASN00001895,4500000471,00060,0002,S100014,1,,2026-06-15,Maersk,B320604C-87A,NOT_SHIPPED,2026-05-24
ASN00001896,4500000471,00070,0001,S100014,14,2026-05-26,2026-06-08,FedEx,5ECF1FB1-17D,DELAYED,2026-05-27
ASN00001897,4500000472,00020,0001,S100015,4,,2026-06-02,FedEx,A66385D8-11E,NOT_SHIPPED,2026-05-28
ASN00001898,4500000472,00020,0002,S100015,1,2026-05-23,2026-06-09,FedEx,F4B50850-E81,IN_TRANSIT,2026-05-24
ASN00001899,4500000472,00030,0002,S100015,12,2026-05-21,2026-05-29,Maersk,DB792753-BBC,IN_TRANSIT,2026-05-23
ASN00001900,4500000472,00040,0001,S100015,18,,2026-06-10,DHL,4C9357C0-975,PENDING_PICKUP,2026-05-24
ASN00001901,4500000472,00040,0003,S100015,5,,2026-06-05,Supplier Truck,228FF89F-BE1,PENDING_PICKUP,2026-05-27
ASN00001902,4500000473,00010,0001,S100042,8,2026-05-25,2026-06-13,Supplier Truck,10E2D4D2-037,IN_TRANSIT,2026-05-27
ASN00001903,4500000473,00020,0002,S100042,102,,2026-06-16,UPS,AE113F96-407,NOT_SHIPPED,2026-05-23
ASN00001904,4500000474,00010,0001,S100021,207,2026-05-26,2026-06-21,FedEx,EFDC47B1-D43,DELAYED,2026-05-27
ASN00001905,4500000474,00010,0002,S100021,265,2026-05-27,2026-05-26,Supplier Truck,CA3A4F4A-197,DELIVERED,2026-05-28
ASN00001906,4500000474,00020,0001,S100021,4,2026-05-26,2026-05-27,Supplier Truck,F72F73F6-AC5,IN_TRANSIT,2026-05-24
ASN00001907,4500000474,00020,0002,S100021,1,2026-05-21,2026-06-25,DHL,340D07FE-442,CUSTOMS_HOLD,2026-05-27
ASN00001908,4500000475,00010,0002,S100033,21,,2026-06-08,Maersk,18B02CDA-8DB,PENDING_PICKUP,2026-05-25
ASN00001909,4500000476,00010,0001,S100015,4,,2026-05-28,DHL,7480CD80-B5D,NOT_SHIPPED,2026-05-28
ASN00001910,4500000476,00020,0001,S100015,1,2026-05-18,2026-06-09,DHL,A042A341-820,CUSTOMS_HOLD,2026-05-24
ASN00001911,4500000477,00020,0002,S100024,10,2026-05-23,2026-06-15,DHL,6A13A635-88E,CUSTOMS_HOLD,2026-05-25
ASN00001912,4500000478,00020,0001,S100016,663,2026-05-21,2026-06-01,UPS,4D1D58C1-DAE,IN_TRANSIT,2026-05-25
ASN00001913,4500000478,00040,0002,S100016,32,2026-05-23,2026-05-26,Local Carrier,6469B7D7-EB9,DELIVERED,2026-05-26
ASN00001914,4500000479,00010,0003,S100005,4,,2026-06-16,Maersk,BC490B1F-853,NOT_SHIPPED,2026-05-23
ASN00001915,4500000479,00030,0001,S100005,19,2026-05-25,2026-06-13,Local Carrier,FD2102A5-38C,DELIVERED,2026-05-26
ASN00001916,4500000479,00040,0001,S100005,88,,2026-06-02,DHL,BB367570-186,NOT_SHIPPED,2026-05-23
ASN00001917,4500000479,00050,0001,S100005,215,2026-05-27,2026-06-05,DHL,0421C4A8-8F1,IN_TRANSIT,2026-05-25
ASN00001918,4500000479,00060,0001,S100005,2155,,2026-05-27,UPS,80A0098D-706,PENDING_PICKUP,2026-05-23
ASN00001919,4500000479,00070,0003,S100005,461,2026-05-25,2026-06-07,FedEx,A77F3E68-EE3,DELAYED,2026-05-28
ASN00001920,4500000480,00020,0001,S100035,13,2026-05-21,2026-06-11,Local Carrier,9D2A8A7E-347,DELAYED,2026-05-26
ASN00001921,4500000480,00030,0002,S100035,375,,2026-06-14,Supplier Truck,DA26D988-1A1,NOT_SHIPPED,2026-05-26
ASN00001922,4500000481,00010,0001,S100009,10,2026-05-23,2026-05-27,Supplier Truck,9967C4B9-800,IN_TRANSIT,2026-05-25
ASN00001923,4500000481,00010,0002,S100009,215,2026-05-26,2026-06-10,Supplier Truck,A0509259-0C2,DELIVERED,2026-05-27
ASN00001924,4500000481,00020,0001,S100009,61,2026-05-27,2026-06-13,FedEx,6B6AD851-96F,IN_TRANSIT,2026-05-24
ASN00001925,4500000481,00030,0001,S100009,3,2026-05-26,2026-06-27,DHL,8AFB8877-1FD,CUSTOMS_HOLD,2026-05-27
ASN00001926,4500000481,00050,0001,S100009,6,,2026-05-31,DHL,3C8D6DE0-9DA,NOT_SHIPPED,2026-05-25
ASN00001927,4500000481,00050,0002,S100009,12,,2026-06-12,DHL,DA031786-925,NOT_SHIPPED,2026-05-26
ASN00001928,4500000481,00060,0002,S100009,7,2026-05-18,2026-06-05,Supplier Truck,E1E44109-A50,DELAYED,2026-05-24
ASN00001929,4500000482,00010,0003,S100014,48,2026-05-23,2026-06-02,DHL,556110C3-93A,DELIVERED,2026-05-28
ASN00001930,4500000482,00020,0001,S100014,29,2026-05-26,2026-05-24,FedEx,16411374-AAD,IN_TRANSIT,2026-05-27
ASN00001931,4500000483,00010,0003,S100028,10,,2026-06-11,DHL,0EE9207A-F09,CANCELLED,2026-05-25
ASN00001932,4500000483,00020,0003,S100028,45,2026-05-21,2026-06-06,Supplier Truck,0A669C08-4EB,IN_TRANSIT,2026-05-23
ASN00001933,4500000483,00030,0001,S100028,165,,2026-05-25,DHL,8D73E77B-90C,PENDING_PICKUP,2026-05-25
